bar_time;speed;direction;engine_event_id;replay_event_id;projection_anchor_1_id;projection_anchor_2_id;engine_projected_previous;replay_projected_previous;engine_projected_event;replay_projected_event;engine_origin_pivot;replay_origin_pivot;engine_broken_pivot;replay_broken_pivot;engine_atr;replay_atr;engine_break_distance;replay_break_distance;engine_impulse_distance;replay_impulse_distance;field_parity
2025.06.06 09:20:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749201600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749201600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749182400|1749183600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;3364.0507692308;3364.0507692308;3364.1753846154;3364.1753846154;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;2.8650000000;2.8650000000;0.0153846154;0.0153846154;9.1500000000;9.1500000000;PASS
2025.06.06 09:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749202200|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749202200|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400|40:MSZZ|XAUUSD|5|2|-1|1749182400|1749183600|40:MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749182400|1749183600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;3364.3000000000;3364.3000000000;3364.4246153846;3364.4246153846;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|1|1749184200|1749189600;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;MSZZ|XAUUSD|5|2|-1|1749190200|1749191400;2.8821428571;2.8821428571;1.1146153846;1.1146153846;9.1500000000;9.1500000000;PASS
2025.06.06 14:05:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749218700|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749218700|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749197100|1749198000;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;3363.4319565217;3363.4319565217;3363.2604347826;3363.2604347826;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;2.0742857143;2.0742857143;0.6195652174;0.6195652174;14.9200000000;14.9200000000;PASS
2025.06.06 14:30:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749220200|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749220200|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749197100|1749198000;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;3362.5743478261;3362.5743478261;3362.4028260870;3362.4028260870;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;1.9957142857;1.9957142857;1.4371739130;1.4371739130;14.9200000000;14.9200000000;PASS
2025.06.06 14:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749220800|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749220800|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749197100|1749198000|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749197100|1749198000;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;3362.2313043478;3362.2313043478;3362.0597826087;3362.0597826087;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|-1|1749207000|1749209100;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;2.1128571429;2.1128571429;0.6902173913;0.6902173913;14.9200000000;14.9200000000;PASS
2025.06.06 16:35:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749227700|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800|40:MSZZ|XAUUSD|5|2|-1|1749213900|1749217800|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749227700|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800|40:MSZZ|XAUUSD|5|2|-1|1749213900|1749217800|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749213900|1749217800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;3348.1927272727;3348.1927272727;3348.0954545455;3348.0954545455;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;7.4171428571;7.4171428571;1.1654545455;1.1654545455;18.3000000000;18.3000000000;PASS
2025.06.06 16:55:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749228900|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800|40:MSZZ|XAUUSD|5|2|-1|1749213900|1749217800|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749228900|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800|40:MSZZ|XAUUSD|5|2|-1|1749213900|1749217800|40:MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749213900|1749217800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;3347.8036363636;3347.8036363636;3347.7063636364;3347.7063636364;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;5.8614285714;5.8614285714;4.5063636364;4.5063636364;21.7200000000;21.7200000000;PASS
2025.06.09 01:00:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749430800|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749430800|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749210900|1749212400|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749210900|1749212400;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;3352.1050000000;3352.1050000000;3288.2353125000;3288.2353125000;MSZZ|XAUUSD|5|2|-1|1749213900|1749217800;MSZZ|XAUUSD|5|2|-1|1749213900|1749217800;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;2.4214285714;2.4214285714;29.6046875000;29.6046875000;11.6800000000;11.6800000000;PASS
2025.06.12 04:25:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749702300|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749702300|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;3373.6031705770;3373.6031705770;3373.6089980977;3373.6089980977;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;4.2478571429;4.2478571429;1.8610019023;1.8610019023;27.4400000000;27.4400000000;PASS
2025.06.12 05:00:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749704400|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749704400|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;3373.6439632213;3373.6439632213;3373.6497907419;3373.6497907419;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;4.0521428571;4.0521428571;0.0202092581;0.0202092581;25.0600000000;25.0600000000;PASS
2025.06.12 05:25:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749705900|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749705900|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300|39:MSZZ|XAUUSD|5|2|1|1749220500|1749222600|39:MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749220500|1749222600;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;3373.6731008244;3373.6731008244;3373.6789283450;3373.6789283450;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|-1|1749223800|1749223800;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;MSZZ|XAUUSD|5|2|1|1749693600|1749696300;3.6807142857;3.6807142857;0.5610716550;0.5610716550;26.3400000000;26.3400000000;PASS
2025.06.12 09:15:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749719700|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400|40:MSZZ|XAUUSD|5|2|-1|1749696600|1749701700|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749719700|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400|40:MSZZ|XAUUSD|5|2|-1|1749696600|1749701700|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZ|XAUUSD|5|2|-1|1749696600|1749701700;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;3370.0851612903;3370.0851612903;3370.2483870968;3370.2483870968;MSZZ|XAUUSD|5|2|1|1749707100|1749711600;MSZZ|XAUUSD|5|2|1|1749707100|1749711600;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;2.1285714286;2.1285714286;4.0283870968;4.0283870968;12.1300000000;12.1300000000;PASS
2025.06.12 09:50:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749721800|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700|39:MSZZ|XAUUSD|5|2|1|1749707100|1749711600|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749721800|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700|39:MSZZ|XAUUSD|5|2|1|1749707100|1749711600|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZ|XAUUSD|5|2|1|1749707100|1749711600;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;3374.8945454545;3374.8945454545;3374.8348484848;3374.8348484848;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;2.5792857143;2.5792857143;0.0951515152;0.0951515152;7.9900000000;7.9900000000;PASS
2025.06.12 10:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749724200|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749724200|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800|40:MSZZ|XAUUSD|5|2|-1|1749715200|1749716400|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZ|XAUUSD|5|2|-1|1749715200|1749716400;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;3363.1418750000;3363.1418750000;3362.9812500000;3362.9812500000;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;2.8514285714;2.8514285714;0.8812500000;0.8812500000;13.7800000000;13.7800000000;PASS
2025.06.12 10:40:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749724800|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749724800|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749720000|1749721800|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;3349.2600000000;3349.2600000000;3348.1953333333;3348.1953333333;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;4.5835714286;4.5835714286;5.9253333333;5.9253333333;36.9900000000;36.9900000000;PASS
2025.06.12 13:20:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749734400|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749734400|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200|39:MSZZ|XAUUSD|5|2|1|1749717000|1749719700|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZ|XAUUSD|5|2|1|1749717000|1749719700;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;3375.0858823529;3375.0858823529;3375.0735294118;3375.0735294118;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZ|XAUUSD|5|2|-1|1749720000|1749721800;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;3.5421428571;3.5421428571;0.2564705882;0.2564705882;10.3500000000;10.3500000000;PASS
2025.06.12 16:20:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749745200|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749745200|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;3382.4134693878;3382.4134693878;3382.9010204082;3382.9010204082;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;4.6685714286;4.6685714286;0.2810204082;0.2810204082;15.4400000000;15.4400000000;PASS
2025.06.12 16:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749746400|39:MSZZ|XAUUSD|5|2|1|1749736800|1749738900|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200|39:MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749746400|39:MSZZ|XAUUSD|5|2|1|1749736800|1749738900|39:MSZZ|XAUUSD|5|2|1|1749722100|1749724200|39:MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|1|1749722100|1749724200;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;3396.8208163265;3396.8208163265;3397.0863265306;3397.0863265306;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;5.4200000000;5.4200000000;1.3336734694;1.3336734694;49.5200000000;49.5200000000;PASS
2025.06.12 17:10:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749748200|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749748200|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;3387.2889795918;3387.2889795918;3387.7765306122;3387.7765306122;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;6.0264285714;6.0264285714;0.4565306122;0.4565306122;15.4400000000;15.4400000000;PASS
2025.06.12 17:25:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749749100|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749749100|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749724500|1749724500|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749724500|1749724500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;3388.7516326531;3388.7516326531;3389.2391836735;3389.2391836735;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|1|1749736800|1749738900;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;5.9128571429;5.9128571429;0.3091836735;0.3091836735;15.4400000000;15.4400000000;PASS
2025.06.12 20:20:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749759600|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749759600|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;3380.5511627907;3380.5511627907;3380.6616279070;3380.6616279070;MSZZ|XAUUSD|5|2|1|1749746700|1749751200;MSZZ|XAUUSD|5|2|1|1749746700|1749751200;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;2.8335714286;2.8335714286;1.9016279070;1.9016279070;21.0800000000;21.0800000000;PASS
2025.06.12 20:30:00;2;SHORT;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749760200|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZSE1|6:XAUUSD|1:5|1:2|2:-1|10:1749760200|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000|40:MSZZ|XAUUSD|5|2|-1|1749739200|1749742500|40:MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|-1|1749739200|1749742500;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;3380.7720930233;3380.7720930233;3380.8825581395;3380.8825581395;MSZZ|XAUUSD|5|2|1|1749746700|1749751200;MSZZ|XAUUSD|5|2|1|1749746700|1749751200;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;2.9178571429;2.9178571429;1.2125581395;1.2125581395;21.0800000000;21.0800000000;PASS
2025.06.12 21:55:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749765300|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000|39:MSZZ|XAUUSD|5|2|1|1749746700|1749751200|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749765300|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000|39:MSZZ|XAUUSD|5|2|1|1749746700|1749751200|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000;MSZZ|XAUUSD|5|2|1|1749746700|1749751200;MSZZ|XAUUSD|5|2|1|1749756600|1749759000;3384.8206060606;3384.8206060606;3384.5884848485;3384.5884848485;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|-1|1749752100|1749756000;MSZZ|XAUUSD|5|2|1|1749756600|1749759000;MSZZ|XAUUSD|5|2|1|1749756600|1749759000;1.6114285714;1.6114285714;1.3015151515;1.3015151515;13.4200000000;13.4200000000;PASS
2025.06.13 02:40:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749782400|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749782400|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000|39:MSZZ|XAUUSD|5|2|1|1749756600|1749759000|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000;MSZZ|XAUUSD|5|2|1|1749756600|1749759000;MSZZ|XAUUSD|5|2|1|1749768900|1749771000;3387.0700000000;3387.0700000000;3387.0200000000;3387.0200000000;MSZZ|XAUUSD|5|2|-1|1749759900|1749764100;MSZZ|XAUUSD|5|2|-1|1749759900|1749764100;MSZZ|XAUUSD|5|2|1|1749768900|1749771000;MSZZ|XAUUSD|5|2|1|1749768900|1749771000;1.6657142857;1.6657142857;0.3900000000;0.3900000000;11.1000000000;11.1000000000;PASS
2025.06.13 03:05:00;2;LONG;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749783900|39:MSZZ|XAUUSD|5|2|1|1749783600|1749783600|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000|39:MSZZ|XAUUSD|5|2|1|1749783600|1749783600;MSZZSE1|6:XAUUSD|1:5|1:2|1:1|10:1749783900|39:MSZZ|XAUUSD|5|2|1|1749783600|1749783600|39:MSZZ|XAUUSD|5|2|1|1749768900|1749771000|39:MSZZ|XAUUSD|5|2|1|1749783600|1749783600;MSZZ|XAUUSD|5|2|1|1749768900|1749771000;MSZZ|XAUUSD|5|2|1|1749783600|1749783600;3403.2100000000;3403.2100000000;3403.4944897959;3403.4944897959;MSZZ|XAUUSD|5|2|-1|1749778800|1749782400;MSZZ|XAUUSD|5|2|-1|1749778800|1749782400;MSZZ|XAUUSD|5|2|1|1749783600|1749783600;MSZZ|XAUUSD|5|2|1|1749783600|1749783600;3.4907142857;3.4907142857;6.9055102041;6.9055102041;31.4200000000;31.4200000000;PASS
