replay_mode;strategy_id;exit_model;cluster_id;direction;entry_time;exit_time;exit_reason;entry_price;initial_stop;initial_risk;gross_r;net_r_after_costs;mfe_until_exit_r;mae_until_exit_r;mfe_reference_horizon_r;mae_reference_horizon_r;bars_to_mfe;minutes_to_mfe;bars_held;minutes_held;surrender_r;pct_open_trade_mfe_captured;pct_reference_horizon_mfe_captured;number_of_trail_updates;final_stop;replay_price_mode;session;weekday;sequencing_ambiguous;skipped_while_occupied
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781564100|MSZZ|XAUUSD|5|0|1|1781520600|1781520600;L;2026.06.15 23:00:00;2026.06.16 07:00:00;TIME;4320.80000;4237.77000;83.03000;0.1012;0.0812;0.1487;-0.1796;0.7390;-2.3983;526;2750;85;480;0.0676;0.5457;0.1098;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781582400|MSZZ|XAUUSD|5|0|1|1781582100|1781582100;L;2026.06.16 04:05:00;2026.06.16 12:05:00;TIME;4322.15000;4237.77000;84.38000;0.2965;0.2765;0.3084;-0.1714;0.7112;-2.3759;477;2445;97;480;0.0319;0.8967;0.3888;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781591100|MSZZ|XAUUSD|5|0|1|1781589300|1781589300;L;2026.06.16 06:30:00;2026.06.16 14:30:00;TIME;4321.43000;4237.77000;83.66000;0.2295;0.2095;0.3348;-0.0959;0.7259;-2.3878;448;2300;97;480;0.1253;0.6257;0.2886;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781604000|MSZZ|XAUUSD|5|0|1|1781603700|1781603700;L;2026.06.16 10:05:00;2026.06.16 18:05:00;TIME;4326.92000;4237.77000;89.15000;-0.0274;-0.0474;0.3137;-0.1542;0.6196;-2.4315;405;2085;97;480;0.3611;-0.1510;-0.0764;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;London;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781635800|MSZZ|XAUUSD|5|0|1|1781633700|1781634000;L;2026.06.16 18:55:00;2026.06.17 02:55:00;TIME;4338.01000;4237.77000;100.24000;-0.0705;-0.0905;0.0881;-0.1270;0.4404;-2.4662;299;1555;85;480;0.1786;null;-0.2055;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781681700|MSZZ|XAUUSD|5|0|1|1781485200|1781485200;L;2026.06.17 07:40:00;2026.06.17 15:40:00;TIME;4323.94000;4237.77000;86.17000;0.0897;0.0697;0.1366;-0.0773;0.6756;-3.1750;158;790;97;480;0.0669;0.5103;0.1032;0;4237.77000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781884500|MSZZ|XAUUSD|5|0|1|1781884200|1781884200;L;2026.06.19 16:00:00;2026.06.19 17:15:00;SL;4179.38000;4147.35000;32.03000;-1.0000;-1.0200;0.1124;-1.1068;1.2947;-6.8817;84;3600;16;75;1.1324;-9.0752;-0.7878;0;4147.35000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781887500|MSZZ|XAUUSD|5|0|-1|1781869800|1781870400;S;2026.06.19 16:50:00;2026.06.22 01:00:00;TIME;4156.90000;4181.59000;24.69000;0.0134;-0.0066;0.7080;-0.1308;8.0170;-2.5901;830;7450;39;3370;0.7146;-0.0094;-0.0008;0;4181.59000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781892900|MSZZ|XAUUSD|5|0|1|1781892000|1781892000;L;2026.06.19 18:20:00;2026.06.22 01:00:00;SL;4151.47000;4142.41000;9.06000;-1.0000;-1.0200;0.7086;-1.3300;7.6578;-21.2483;56;3460;21;3280;1.7286;-1.4394;-0.1332;0;4142.41000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781895600|MSZZ|XAUUSD|5|0|-1|1781894400|1781894700;S;2026.06.19 19:05:00;2026.06.19 19:45:00;SL;4147.29000;4154.18000;6.89000;-1.0000;-1.0200;0.4224;-1.4731;27.3338;-10.6763;803;7315;9;40;1.4424;-2.4151;-0.0373;0;4154.18000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782108900|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600;S;2026.06.22 06:20:00;2026.06.22 14:20:00;TIME;4176.17000;4309.40000;133.23000;-0.2383;-0.2583;0.0413;-0.2932;1.6303;-0.2932;728;3760;97;480;0.2996;null;-0.1584;0;4309.40000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782110100|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600;S;2026.06.22 06:40:00;2026.06.22 14:40:00;TIME;4175.84000;4309.40000;133.56000;-0.2305;-0.2505;0.0387;-0.2949;1.6238;-0.2949;724;3740;97;480;0.2892;null;-0.1543;0;4309.40000;MSZZ_AMBIG_PESSIMISTIC;Asian;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782917100|MSZZ|XAUUSD|5|0|1|1782916800|1782916800;L;2026.07.01 14:50:00;2026.07.01 15:00:00;SL;4034.32000;4028.28000;6.04000;-1.0000;-1.0200;0.2003;-1.7550;27.9834;-3.5447;660;6595;3;10;1.2203;-5.0916;-0.0365;0;4028.28000;MSZZ_AMBIG_PESSIMISTIC;London;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782923100|MSZZ|XAUUSD|5|0|1|1782922800|1782922800;L;2026.07.01 16:30:00;2026.07.02 01:00:00;TIME;4046.99000;4012.91000;34.08000;-0.2430;-0.2630;2.0114;-0.5396;4.5877;-0.5396;640;6495;91;510;2.2744;-0.1307;-0.0573;0;4012.91000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782926400|MSZZ|XAUUSD|5|0|1|1782924000|1782924000;L;2026.07.01 17:25:00;2026.07.02 01:25:00;TIME;4105.05000;4012.91000;92.14000;-0.7234;-0.7434;0.1138;-0.8297;1.0667;-0.8297;629;6440;85;480;0.8572;-6.5293;-0.6968;0;4012.91000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783586100|MSZZ|XAUUSD|5|0|1|1783584600|1783584600;L;2026.07.09 08:40:00;2026.07.09 16:40:00;TIME;4076.07000;4021.81000;54.26000;0.9445;0.9245;0.9818;-0.0463;1.1461;-1.7072;145;725;97;480;0.0572;0.9417;0.8066;0;4021.81000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783587300|MSZZ|XAUUSD|5|0|1|1783586700|1783586700;L;2026.07.09 09:00:00;2026.07.09 17:00:00;TIME;4082.04000;4021.81000;60.23000;0.8152;0.7952;0.8798;-0.0086;0.9334;-1.6371;141;705;97;480;0.0846;0.9039;0.8519;0;4021.81000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783660500|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 05:20:00;2026.07.10 08:45:00;SL;4127.42000;4108.91000;18.51000;-1.0000;-1.0200;0.3971;-1.0373;0.3971;-8.5451;9;45;42;205;1.4171;-2.5687;-2.5687;0;4108.91000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783661100|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 05:30:00;2026.07.10 08:45:00;SL;4126.19000;4108.91000;17.28000;-1.0000;-1.0200;0.4965;-1.0399;0.4965;-9.0822;7;35;40;195;1.5165;-2.0543;-2.0543;0;4108.91000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783662000|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 05:45:00;2026.07.10 08:45:00;SL;4125.95000;4108.91000;17.04000;-1.0000;-1.0200;0.5176;-1.0405;0.5176;-9.1960;4;20;37;180;1.5376;-1.9706;-1.9706;0;4108.91000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783664700|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 06:30:00;2026.07.10 08:45:00;SL;4125.46000;4108.91000;16.55000;-1.0000;-1.0200;0.1420;-1.0417;0.1420;-9.4387;0;0;28;135;1.1620;-7.1834;-7.1834;0;4108.91000;MSZZ_AMBIG_PESSIMISTIC;Asian;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783674900|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 09:20:00;2026.07.10 09:40:00;SL;4120.00000;4112.08000;7.92000;-1.0000;-1.0200;-0.0240;-1.1338;0.1225;-19.0341;175;875;5;20;0.9960;null;-8.3282;0;4112.08000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783696200|MSZZ|XAUUSD|5|0|1|1783659900|1783659900;L;2026.07.10 15:15:00;2026.07.10 15:15:00;SL;4115.09000;4112.08000;3.01000;-1.0000;-1.0200;0.4352;-2.4053;1.9535;-48.4518;104;520;1;0;1.4552;-2.3437;-0.5221;0;4112.08000;MSZZ_AMBIG_PESSIMISTIC;London;Friday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784059800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;S;2026.07.14 20:15:00;2026.07.15 04:15:00;TIME;4056.68000;4103.00000;46.32000;0.0240;0.0040;0.2979;-0.1811;2.0993;-0.5943;777;4065;85;480;0.2940;0.0133;0.0019;0;4103.00000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784064900|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;S;2026.07.14 21:40:00;2026.07.15 05:40:00;TIME;4053.01000;4103.00000;49.99000;0.2274;0.2074;0.4745;-0.1856;1.8718;-0.6853;760;3980;85;480;0.2670;0.4372;0.1108;0;4103.00000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784070000|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;S;2026.07.14 23:05:00;2026.07.15 07:05:00;TIME;4054.66000;4103.00000;48.34000;0.4669;0.4469;0.5505;-0.1578;1.9698;-0.6746;743;3895;85;480;0.1036;0.8118;0.2269;0;4103.00000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Tuesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784089800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;S;2026.07.15 04:35:00;2026.07.15 12:35:00;TIME;4050.69000;4103.00000;52.31000;0.4651;0.4451;0.6368;-0.0004;1.7444;-1.3598;689;3565;97;480;0.1917;0.6990;0.2552;0;4103.00000;MSZZ_AMBIG_PESSIMISTIC;Asian;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784145300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;S;2026.07.15 20:00:00;2026.07.16 04:00:00;TIME;4034.00000;4115.14000;81.14000;-0.1329;-0.1529;0.0128;-0.5864;0.9189;-1.6283;504;2640;85;480;0.1657;null;-0.1663;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784147400|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;L;2026.07.15 20:35:00;2026.07.16 04:35:00;TIME;4055.04000;4026.95000;28.09000;-0.3759;-0.3959;0.9448;-0.7522;3.9544;-3.4033;1359;9975;85;480;1.3408;-0.4191;-0.1001;0;4026.95000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784155500|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;L;2026.07.15 22:50:00;2026.07.16 05:35:00;SL;4052.60000;4026.95000;25.65000;-1.0000;-1.0200;0.5290;-1.0343;4.4257;-3.6320;1332;9840;70;405;1.5490;-1.9280;-0.2305;0;4026.95000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Wednesday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784169600|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;L;2026.07.16 02:45:00;2026.07.16 05:35:00;SL;4058.09000;4026.95000;31.14000;-1.0000;-1.0200;0.0996;-1.0283;3.4692;-3.1680;1297;9605;35;170;1.1196;null;-0.2940;0;4026.95000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784172600|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;L;2026.07.16 03:35:00;2026.07.16 05:35:00;SL;4060.97000;4026.95000;34.02000;-1.0000;-1.0200;0.0065;-1.0259;3.0908;-2.9844;1287;9555;25;120;1.0265;null;-0.3300;0;4026.95000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784175300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;S;2026.07.16 04:20:00;2026.07.16 12:20:00;TIME;4040.84000;4048.19000;7.35000;1.1061;1.0861;2.4327;-0.6939;11.0748;-17.0449;416;2140;97;480;1.3465;0.4465;0.0981;0;4048.19000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784178300|MSZZ|XAUUSD|5|0|-1|1784175600|1784175600;S;2026.07.16 05:10:00;2026.07.16 13:10:00;TIME;4032.92000;4048.19000;15.27000;0.0727;0.0527;0.6523;-0.3268;4.8120;-8.7230;406;2090;97;480;0.5996;0.0808;0.0109;0;4048.19000;MSZZ_AMBIG_PESSIMISTIC;Asian;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784196900|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;S;2026.07.16 10:20:00;2026.07.16 18:20:00;TIME;4024.86000;4115.14000;90.28000;0.1881;0.1681;0.5671;-0.2048;0.7246;-1.5647;344;1780;97;480;0.3990;0.2964;0.2320;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784199000|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;S;2026.07.16 10:55:00;2026.07.16 18:55:00;TIME;4028.35000;4115.14000;86.79000;0.2453;0.2253;0.6301;-0.1728;0.7940;-1.5874;337;1745;97;480;0.4048;0.3575;0.2838;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784199900|MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;S;2026.07.16 11:10:00;2026.07.16 19:10:00;TIME;4028.46000;4115.14000;86.68000;0.4439;0.4239;0.6322;-0.1718;0.7963;-1.5881;334;1730;97;480;0.2083;0.6706;0.5324;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784206500|MSZZ|XAUUSD|5|0|-1|1784204700|1784204700;S;2026.07.16 13:00:00;2026.07.16 21:00:00;TIME;4031.67000;4115.14000;83.47000;0.5525;0.5325;0.6950;-0.1399;0.8653;-1.6108;312;1620;97;480;0.1624;0.7663;0.6154;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784209500|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;S;2026.07.16 13:50:00;2026.07.16 21:50:00;TIME;4030.86000;4115.14000;84.28000;0.5893;0.5693;0.6787;-0.1482;0.8474;-1.6049;302;1570;97;480;0.1093;0.8389;0.6719;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784213100|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;S;2026.07.16 14:50:00;2026.07.16 22:50:00;TIME;4032.39000;4115.14000;82.75000;0.6156;0.5956;0.7630;-0.1324;0.8816;-1.6161;290;1510;97;480;0.1674;0.7806;0.6756;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784214300|MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;S;2026.07.16 15:10:00;2026.07.16 23:10:00;TIME;4033.31000;4042.35000;9.04000;6.4458;6.4258;7.0863;0.0000;8.1715;-14.6914;286;1490;97;480;0.6605;0.9068;0.7864;0;4042.35000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784216400|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;S;2026.07.16 15:45:00;2026.07.16 23:45:00;TIME;4002.71000;4042.35000;39.64000;0.7069;0.6869;0.8441;-0.3648;1.0916;-4.1224;279;1455;97;480;0.1572;0.8137;0.6292;0;4042.35000;MSZZ_AMBIG_PESSIMISTIC;London;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784219400|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;S;2026.07.16 16:35:00;2026.07.17 01:00:00;TIME;3993.17000;4115.14000;121.97000;0.1184;0.0984;0.1961;-0.1968;0.2765;-1.4180;269;1405;90;505;0.0977;0.5017;0.3558;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784220900|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;S;2026.07.16 17:00:00;2026.07.17 01:00:00;TIME;3990.30000;4115.14000;124.84000;0.0927;0.0727;0.1686;-0.2152;0.2472;-1.4084;264;1380;85;480;0.0959;0.4310;0.2940;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784221800|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;S;2026.07.16 17:15:00;2026.07.17 01:15:00;TIME;3989.24000;4115.14000;125.90000;0.1065;0.0865;0.1588;-0.2218;0.2367;-1.4049;261;1365;85;480;0.0723;0.5449;0.3655;0;4115.14000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Thursday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784560800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 15:25:00;2026.07.20 23:25:00;TIME;4007.80000;4040.71000;32.91000;-0.0143;-0.0343;0.2887;-0.3567;0.2887;-4.8107;21;105;97;480;0.3229;-0.1188;-0.1188;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784561700|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 15:40:00;2026.07.20 23:40:00;TIME;4011.88000;4040.71000;28.83000;0.1054;0.0854;0.4710;-0.2657;0.4710;-5.3500;18;90;97;480;0.3856;0.1814;0.1814;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;London;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784563500|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 16:10:00;2026.07.21 01:00:00;TIME;4008.56000;4040.71000;32.15000;0.0146;-0.0054;0.3191;-0.3415;0.3191;-4.9008;12;60;95;530;0.3245;-0.0169;-0.0169;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784565900|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 16:50:00;2026.07.21 01:00:00;TIME;4010.92000;4040.71000;29.79000;0.0950;0.0750;0.4236;-0.2894;0.4236;-5.2098;4;20;87;490;0.3486;0.1770;0.1770;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784569800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 17:55:00;2026.07.21 01:55:00;TIME;4008.02000;4040.71000;32.69000;0.2307;0.2107;0.2551;-0.3524;0.2551;-4.8363;84;480;85;480;0.0445;0.8257;0.8257;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784572500|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 18:40:00;2026.07.21 02:40:00;TIME;4011.26000;4040.71000;29.45000;0.1233;0.1033;0.3932;-0.2418;0.3932;-5.2584;75;435;85;480;0.2899;0.2626;0.2626;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784573700|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 19:00:00;2026.07.21 03:00:00;TIME;4011.85000;4040.71000;28.86000;0.2328;0.2128;0.4217;-0.2263;0.4217;-5.3455;71;415;85;480;0.2088;0.5047;0.5047;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784575200|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 19:25:00;2026.07.21 03:25:00;TIME;4012.03000;4040.71000;28.68000;-0.1032;-0.1232;0.4306;-0.2270;0.4306;-5.3727;66;390;85;480;0.5538;-0.2861;-0.2861;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
SIGNAL_LEVEL;1010;TIME_8H;MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784575800|MSZZ|XAUUSD|5|0|-1|1784559600|1784559600;S;2026.07.20 19:35:00;2026.07.21 03:35:00;TIME;4009.42000;4040.71000;31.29000;-0.3068;-0.3268;0.3113;-0.4123;0.3113;-5.0080;64;380;85;480;0.6381;-1.0499;-1.0499;0;4040.71000;MSZZ_AMBIG_PESSIMISTIC;NewYork;Monday;false;false
