logical_position_id;book_id;strategy_id;family_id;magic;direction;entry_time;exit_time;entry_price;exit_price;logical_volume;initial_risk_price;execution_cost;realized_r;exit_policy;exit_reason;regime_snapshot_id
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1780540800|MSZZ|XAUUSD|5|0|1|1780538100|1780538100;1;1010;1;27084001;LONG;2026.06.04 02:45:00;2026.06.05 15:54:58;4453.81;4423.03;0.08;30.780000000000655;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.06.05 15:45:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1780971900|MSZZ|XAUUSD|5|0|-1|1780623900|1780623900;1;1010;1;27084001;SHORT;2026.06.09 02:30:00;2026.06.15 05:15:00;4320.73;4326.73;0.01;154.8700000000008;0.0;-0.03874217085297326;1;OWN_FAMILY_OPPOSITE;2026.06.15 05:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781499600|1781499600;2;1050;4;27124002;SHORT;2026.06.15 06:10:00;2026.06.15 08:24:58;4323.68;4331.21;0.36;7.529999999999745;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.15 08:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781500200|MSZZ|XAUUSD|5|0|1|1781499600|1781499600;1;1010;1;27084001;LONG;2026.06.15 05:15:00;2026.06.17 22:24:58;4326.73;4237.77;0.03;88.95999999999913;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.06.17 22:15:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781884200|1781884200;2;1050;4;27124002;SHORT;2026.06.19 16:05:00;2026.06.19 16:09:58;4169.22;4181.59;0.22;12.36999999999989;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.19 16:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781884500|MSZZ|XAUUSD|5|0|1|1781884200|1781884200;1;1010;1;27084001;LONG;2026.06.19 16:00:00;2026.06.19 16:50:00;4179.38;4156.9;0.08;32.029999999999745;0.0;-0.701842023103361;1;OWN_FAMILY_OPPOSITE;2026.06.19 16:45:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1781887500|MSZZ|XAUUSD|5|0|-1|1781869800|1781870400;1;1010;1;27084001;SHORT;2026.06.19 16:50:00;2026.06.19 18:20:00;4156.9;4151.47;0.11;24.69000000000051;0.0;0.21992709599024987;1;OWN_FAMILY_OPPOSITE;2026.06.19 18:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1781892900|MSZZ|XAUUSD|5|0|1|1781892000|1781892000;1;1010;1;27084001;LONG;2026.06.19 18:20:00;2026.06.19 19:05:00;4151.47;4147.29;0.3;9.0600000000004;0.0;-0.4613686534216453;1;OWN_FAMILY_OPPOSITE;2026.06.19 19:00:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781892000|1781892000;2;1050;4;27124002;SHORT;2026.06.19 18:30:00;2026.06.19 19:09:58;4151.45;4145.99;0.99;2.730000000000473;0.0;1.999999999999667;2;BROKER_SL_TP_OR_TEST_END;2026.06.19 19:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781845500|1781845500;2;1050;4;27124002;LONG;2026.06.22 04:00:00;2026.06.22 05:15:00;4201.04;4184.36;0.1;26.140000000000327;0.0;-0.6381025248661087;2;OWN_FAMILY_OPPOSITE;2026.06.22 05:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782100200|1782100200;2;1050;4;27124002;SHORT;2026.06.22 05:15:00;2026.06.22 05:34:58;4184.36;4195.01;0.25;10.650000000000546;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.22 05:25:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782124200|1782124200;2;1050;4;27124002;LONG;2026.06.22 12:10:00;2026.06.22 16:04:58;4208.65;4192.2;0.16;16.449999999999818;0.0;-1.0;2;BROKER_SL_TP_OR_TEST_END;2026.06.22 15:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1782108900|MSZZ|XAUUSD|5|0|-1|1782108600|1782108600;1;1010;1;27084001;SHORT;2026.06.22 06:20:00;2026.07.01 14:50:00;4176.17;4034.32;0.02;133.22999999999956;0.0;1.064700142610526;1;OWN_FAMILY_OPPOSITE;2026.07.01 14:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782917100|MSZZ|XAUUSD|5|0|1|1782916800|1782916800;1;1010;1;27084001;LONG;2026.07.01 14:50:00;2026.07.01 15:04:58;4034.32;4028.28;0.45;6.039999999999964;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.07.01 14:55:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782922500|1782922500;2;1050;4;27124002;SHORT;2026.07.01 23:05:00;2026.07.02 01:09:57;4029.45;4039.6300000000006;0.26;10.180000000000291;0.0;-1.0000000000000446;2;BROKER_SL_TP_OR_TEST_END;2026.07.02 01:00:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1782923100|MSZZ|XAUUSD|5|0|1|1782922800|1782922800;1;1010;1;27084001;LONG;2026.07.01 16:30:00;2026.07.03 03:59:58;4046.99;4149.23;0.07;34.07999999999993;0.0;3.0;1;BROKER_SL_TP_OR_TEST_END;2026.07.03 03:50:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1783659900|1783659900;2;1050;4;27124002;SHORT;2026.07.10 06:40:00;2026.07.10 07:24:58;4123.06;4113.56;0.57;4.75;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2026.07.10 07:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1783586100|MSZZ|XAUUSD|5|0|1|1783584600|1783584600;1;1010;1;27084001;LONG;2026.07.09 08:40:00;2026.07.13 17:19:58;4076.07;4021.8100000000004;0.05;54.26000000000022;0.0;-0.9999999999999917;1;BROKER_SL_TP_OR_TEST_END;2026.07.13 17:10:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;2;1050;4;27124002;LONG;2026.07.15 19:50:00;2026.07.15 20:34:58;4035.65;4051.57;0.34;7.960000000000036;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2026.07.15 20:25:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784059800|MSZZ|XAUUSD|5|0|-1|1783458900|1783459200;1;1010;1;27084001;SHORT;2026.07.14 20:15:00;2026.07.15 20:35:00;4056.68;4055.04;0.05;46.320000000000164;0.0;0.035405872193434086;1;OWN_FAMILY_OPPOSITE;2026.07.15 20:30:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784147400|MSZZ|XAUUSD|5|0|1|1784147100|1784147100;1;1010;1;27084001;LONG;2026.07.15 20:35:00;2026.07.16 04:20:00;4055.04;4040.8399999999997;0.09;28.090000000000146;0.0;-0.5055179779280954;1;OWN_FAMILY_OPPOSITE;2026.07.16 04:15:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784178900|1784179200;2;1050;4;27124002;LONG;2026.07.16 06:00:00;2026.07.16 06:45:00;4031.79;4035.45;0.36;7.579999999999927;0.0;0.4828496042216213;2;OWN_FAMILY_OPPOSITE;2026.07.16 06:40:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784196600|1784196600;2;1050;4;27124002;LONG;2026.07.16 10:45:00;2026.07.16 11:04:58;4026.35;4032.97;0.83;3.3099999999999454;0.0;2.0;2;BROKER_SL_TP_OR_TEST_END;2026.07.16 10:55:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784204700|1784204700;2;1050;4;27124002;LONG;2026.07.16 12:35:00;2026.07.16 12:54:58;4032.11;4035.21;1.79;1.550000000000182;0.0;1.9999999999997067;2;BROKER_SL_TP_OR_TEST_END;2026.07.16 12:45:00
MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784209200|1784209200;2;1050;4;27124002;LONG;2026.07.16 14:55:00;2026.07.16 15:10:00;4039.66;4033.3100000000004;0.17;16.049999999999727;0.0;-0.39563862928346183;2;OWN_FAMILY_OPPOSITE;2026.07.16 15:05:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784175300|MSZZ|XAUUSD|5|0|-1|1784142900|1784142900;1;1010;1;27084001;SHORT;2026.07.16 04:20:00;2026.07.16 15:19:58;4040.84;4018.79;0.37;7.349999999999909;0.0;3.0000000000000617;1;BROKER_SL_TP_OR_TEST_END;2026.07.16 15:10:00
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1784216400|MSZZ|XAUUSD|5|0|-1|1784214900|1784214900;1;1010;1;27084001;SHORT;2026.07.16 15:45:00;2026.07.21 04:10:00;4002.71;4027.6300000000006;0.07;39.63999999999987;0.0;-0.62865792129164;1;OWN_FAMILY_OPPOSITE;2026.07.21 04:05:00
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1784606700|MSZZ|XAUUSD|5|0|1|1784605800|1784606400;1;1010;1;27084001;LONG;2026.07.21 04:10:00;2026.07.21 04:39:58;4027.63;4023.23;0.63;4.400000000000091;0.0;-1.0;1;BROKER_SL_TP_OR_TEST_END;2026.07.21 04:30:00
