strategy_id;family_id;setup_name;signal_time;expiry_time;direction;entry;stop;target;score;origin_id;event_id;reason;canonical_variant_id;hypothesis_version;regime_id;session_id;reference_level_type;structural_context;stop_distance_points;target_r;spread_to_risk_ratio
1200;8;Session Sweep Reversal;2025.09.30 08:05:00;2025.09.30 08:20:00;SHORT;3864.33;3870.13;3852.72;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759219200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 08:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3870.01000;580.34;2.0000;0.013785
1200;8;Session Sweep Reversal;2025.09.30 08:10:00;2025.09.30 08:25:00;SHORT;3866.41;3869.54;3860.16;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759219500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 08:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3869.41000;312.71;2.0000;0.015989
1200;8;Session Sweep Reversal;2025.09.30 09:10:00;2025.09.30 09:25:00;SHORT;3866.66;3871.84;3856.30;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759223100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 09:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3871.67000;517.78;2.0000;0.013519
1200;8;Session Sweep Reversal;2025.09.30 09:15:00;2025.09.30 09:30:00;SHORT;3862.69;3871.83;3844.41;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759223400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 09:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3871.67000;914.23;2.0000;0.008751
1200;8;Session Sweep Reversal;2025.09.30 09:45:00;2025.09.30 10:00:00;SHORT;3864.60;3871.34;3851.11;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759225200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 09:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3871.17000;674.25;2.0000;0.007416
1200;8;Session Sweep Reversal;2025.09.30 09:50:00;2025.09.30 10:05:00;SHORT;3856.65;3870.00;3829.94;7.0000;ASIA_HIGH|20250930;SSR|ASIA_HIGH|20250930|1759225500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 09:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3869.81000;1335.26;2.0000;0.005242
1200;8;Session Sweep Reversal;2025.09.30 16:45:00;2025.09.30 17:00:00;LONG;3829.02;3817.44;3852.18;7.0000;ASIA_LOW|20250930;SSR|ASIA_LOW|20250930|1759250100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 16:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3817.71000;1158.13;2.0000;0.004317
1200;8;Session Sweep Reversal;2025.09.30 17:00:00;2025.09.30 17:15:00;LONG;3828.02;3820.03;3844.01;7.0000;ASIA_LOW|20250930;SSR|ASIA_LOW|20250930|1759251000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 17:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3820.28000;799.29;2.0000;0.006256
1200;8;Session Sweep Reversal;2025.09.30 17:05:00;2025.09.30 17:20:00;LONG;3838.61;3820.00;3875.83;7.0000;ASIA_LOW|20250930;SSR|ASIA_LOW|20250930|1759251600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.09.30 17:05:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3867.25000;asian_low=3825.60000;sweep_extreme=3820.28000;1861.01;2.0000;0.002687
1203;11;Compression Breakout (Research);2025.09.30 20:45:00;2025.09.30 21:00:00;SHORT;3842.93;3849.32;3830.15;7.0000;CBR|2025.09.30 20:40:00;CBR|2025.09.30 20:40:00|1759264800|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.09.30 20:45:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=3849.32000;compression_low=3843.77000;atr_ratio=0.547;639.00;2.0000;0.010955
1200;8;Session Sweep Reversal;2025.10.01 09:25:00;2025.10.01 09:40:00;LONG;3861.85;3853.21;3879.13;7.0000;ASIA_LOW|20251001;SSR|ASIA_LOW|20251001|1759310400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 09:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3853.36000;863.85;2.0000;0.005788
1203;11;Compression Breakout (Research);2025.10.01 14:10:00;2025.10.01 14:25:00;SHORT;3883.18;3889.57;3870.40;7.0000;CBR|2025.10.01 14:05:00;CBR|2025.10.01 14:05:00|1759327500|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.10.01 14:10:00;London;ROLLING_WINDOW_RANGE;compression_high=3889.57000;compression_low=3884.95000;atr_ratio=0.797;639.00;2.0000;0.015649
1200;8;Session Sweep Reversal;2025.10.01 15:40:00;2025.10.01 15:55:00;SHORT;3875.24;3883.13;3859.46;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759332300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 15:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3882.92000;789.07;2.0000;0.008871
1200;8;Session Sweep Reversal;2025.10.01 15:45:00;2025.10.01 16:00:00;SHORT;3871.08;3877.47;3858.29;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759333200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 15:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3877.25000;639.43;2.0000;0.007819
1200;8;Session Sweep Reversal;2025.10.01 15:50:00;2025.10.01 16:05:00;SHORT;3870.94;3877.48;3857.86;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759333500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 15:50:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3877.25000;653.76;2.0000;0.009178
1200;8;Session Sweep Reversal;2025.10.01 16:35:00;2025.10.01 16:50:00;SHORT;3871.37;3877.56;3859.00;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759336200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 16:35:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3877.28000;618.63;2.0000;0.008082
1200;8;Session Sweep Reversal;2025.10.01 17:45:00;2025.10.01 18:00:00;SHORT;3866.54;3879.10;3841.43;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759339800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 17:45:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3878.82000;1255.63;2.0000;0.003982
1200;8;Session Sweep Reversal;2025.10.01 17:50:00;2025.10.01 18:05:00;SHORT;3870.11;3878.55;3853.22;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759340700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 17:50:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3878.27000;844.33;2.0000;0.009475
1200;8;Session Sweep Reversal;2025.10.01 18:05:00;2025.10.01 18:20:00;SHORT;3874.72;3877.15;3869.86;7.0000;ASIA_HIGH|20251001;SSR|ASIA_HIGH|20251001|1759341600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.01 18:05:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3875.67000;asian_low=3854.61000;sweep_extreme=3876.85000;242.92;2.0000;0.041166
1203;11;Compression Breakout (Research);2025.10.01 20:35:00;2025.10.01 20:50:00;SHORT;3865.62;3871.63;3853.60;7.0000;CBR|2025.10.01 20:15:00;CBR|2025.10.01 20:15:00|1759349700|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.10.01 20:35:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=3871.63000;compression_low=3867.56000;atr_ratio=0.570;601.00;2.0000;0.013311
1203;11;Compression Breakout (Research);2025.10.02 07:45:00;2025.10.02 08:00:00;SHORT;3862.92;3867.70;3853.36;7.0000;CBR|2025.10.02 07:35:00;CBR|2025.10.02 07:35:00|1759390500|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.10.02 07:45:00;Asian;ROLLING_WINDOW_RANGE;compression_high=3867.70000;compression_low=3863.81000;atr_ratio=0.612;478.00;2.0000;0.012552
1200;8;Session Sweep Reversal;2025.10.02 08:30:00;2025.10.02 08:45:00;SHORT;3867.23;3871.55;3858.60;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759393500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 08:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3871.45000;431.67;2.0000;0.018533
1200;8;Session Sweep Reversal;2025.10.02 09:45:00;2025.10.02 10:00:00;SHORT;3867.65;3874.40;3854.16;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759397700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 09:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3874.29000;674.70;2.0000;0.007411
1200;8;Session Sweep Reversal;2025.10.02 10:20:00;2025.10.02 10:35:00;SHORT;3870.20;3875.01;3860.58;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759400100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 10:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3874.85000;480.83;2.0000;0.012479
1200;8;Session Sweep Reversal;2025.10.02 10:25:00;2025.10.02 10:40:00;SHORT;3864.78;3874.51;3845.33;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759400400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 10:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3874.33000;972.66;2.0000;0.005141
1200;8;Session Sweep Reversal;2025.10.02 10:30:00;2025.10.02 10:45:00;SHORT;3864.97;3871.21;3852.49;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759400700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 10:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3871.03000;624.00;2.0000;0.008013
1200;8;Session Sweep Reversal;2025.10.02 17:15:00;2025.10.02 17:30:00;SHORT;3866.52;3876.95;3845.66;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759424700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 17:15:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3876.67000;1043.19;2.0000;0.004793
1200;8;Session Sweep Reversal;2025.10.02 17:20:00;2025.10.02 17:35:00;SHORT;3864.83;3872.26;3849.98;7.0000;ASIA_HIGH|20251002;SSR|ASIA_HIGH|20251002|1759425300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 17:20:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3871.97000;742.60;2.0000;0.006733
1200;8;Session Sweep Reversal;2025.10.02 22:00:00;2025.10.02 22:15:00;LONG;3856.39;3850.30;3868.56;7.0000;ASIA_LOW|20251002;SSR|ASIA_LOW|20251002|1759442100|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 22:00:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3850.41000;608.56;2.0000;0.018075
1200;8;Session Sweep Reversal;2025.10.02 22:05:00;2025.10.02 22:20:00;LONG;3856.51;3850.42;3868.69;7.0000;ASIA_LOW|20251002;SSR|ASIA_LOW|20251002|1759442400|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.02 22:05:00;NewYork;ASIA_SESSION_HIGH_LOW;asian_high=3870.46000;asian_low=3852.83000;sweep_extreme=3850.53000;608.97;2.0000;0.018063
1200;8;Session Sweep Reversal;2025.10.03 10:45:00;2025.10.03 11:00:00;SHORT;3862.94;3865.40;3858.03;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759488000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 10:45:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.27000;245.54;2.0000;0.024436
1200;8;Session Sweep Reversal;2025.10.03 11:05:00;2025.10.03 11:20:00;SHORT;3863.54;3865.74;3859.15;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759488300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 11:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.63000;219.60;2.0000;0.027323
1200;8;Session Sweep Reversal;2025.10.03 11:10:00;2025.10.03 11:25:00;SHORT;3861.79;3865.74;3853.90;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759489500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 11:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.63000;394.57;2.0000;0.017741
1200;8;Session Sweep Reversal;2025.10.03 12:00:00;2025.10.03 12:15:00;SHORT;3861.42;3865.50;3853.26;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759492500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 12:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.39000;408.01;2.0000;0.026960
1200;8;Session Sweep Reversal;2025.10.03 12:05:00;2025.10.03 12:20:00;SHORT;3861.11;3865.00;3853.33;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759492800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 12:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3864.89000;389.20;2.0000;0.025693
1203;11;Compression Breakout (Research);2025.10.03 12:15:00;2025.10.03 12:30:00;SHORT;3859.37;3865.39;3847.33;7.0000;CBR|2025.10.03 12:10:00;CBR|2025.10.03 12:10:00|1759493400|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.10.03 12:15:00;London;ROLLING_WINDOW_RANGE;compression_high=3865.39000;compression_low=3859.87000;atr_ratio=0.787;602.00;2.0000;0.008306
1200;8;Session Sweep Reversal;2025.10.03 13:20:00;2025.10.03 13:35:00;SHORT;3862.70;3866.45;3855.19;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759497000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 13:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3866.35000;375.34;2.0000;0.026643
1200;8;Session Sweep Reversal;2025.10.03 13:25:00;2025.10.03 13:40:00;SHORT;3863.30;3864.71;3860.48;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759497600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 13:25:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3864.61000;140.95;2.0000;0.049663
1200;8;Session Sweep Reversal;2025.10.03 14:10:00;2025.10.03 14:25:00;SHORT;3862.37;3867.66;3851.78;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759499700|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 14:10:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3867.54000;529.32;2.0000;0.011335
1200;8;Session Sweep Reversal;2025.10.03 14:15:00;2025.10.03 14:30:00;SHORT;3861.22;3865.55;3852.57;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759500600|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 14:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.41000;432.55;2.0000;0.011559
1200;8;Session Sweep Reversal;2025.10.03 14:55:00;2025.10.03 15:10:00;SHORT;3862.07;3864.64;3856.92;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759503000|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 14:55:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3864.48000;257.47;2.0000;0.034956
1200;8;Session Sweep Reversal;2025.10.03 15:00:00;2025.10.03 15:15:00;SHORT;3863.38;3864.64;3860.86;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759503300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 15:00:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3864.48000;126.20;2.0000;0.071313
1200;8;Session Sweep Reversal;2025.10.03 15:20:00;2025.10.03 15:35:00;SHORT;3863.40;3865.30;3859.61;7.0000;ASIA_HIGH|20251003;SSR|ASIA_HIGH|20251003|1759504500|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.03 15:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3863.82000;asian_low=3838.07000;sweep_extreme=3865.13000;189.74;2.0000;0.052704
1203;11;Compression Breakout (Research);2025.10.03 23:20:00;2025.10.03 23:35:00;SHORT;3883.89;3889.16;3873.35;7.0000;CBR|2025.10.03 23:05:00;CBR|2025.10.03 23:05:00|1759532700|FINAL;rolling-window compression (raw ATR ratio + range width) resolved by medium/slow-aligned bearish close;CBR-CANON-1;D031v1;2025.10.03 23:20:00;NewYork;ROLLING_WINDOW_RANGE;compression_high=3889.16000;compression_low=3884.61000;atr_ratio=0.569;527.00;2.0000;0.020873
1202;10;Break-Retest Continuation;2025.10.06 01:45:00;2025.10.06 02:00:00;LONG;3894.15;3891.91;3898.63;7.0000;BO|XAUUSD|5|1|L|1759713900|MSZZ|XAUUSD|5|1|1|1759712400|1759712400;BRC|BO|XAUUSD|5|1|L|1759713900|MSZZ|XAUUSD|5|1|1|1759712400|1759712400|1759713900|FINAL;confirmed medium-structure break, frozen-window retest, close through rejection bar extreme;BRC-CANON-1;D031v1;2025.10.06 01:45:00;Asian;MEDIUM_SWING_HIGH_LOW;break_level=3892.24542;bars_since_break=4;224.00;2.0000;0.035714
1200;8;Session Sweep Reversal;2025.10.06 08:15:00;2025.10.06 08:30:00;SHORT;3933.36;3945.46;3909.17;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759737900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 08:15:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3945.26000;1209.54;2.0000;0.004134
1200;8;Session Sweep Reversal;2025.10.06 11:30:00;2025.10.06 11:45:00;SHORT;3938.94;3946.49;3923.84;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759749900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 11:30:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3946.27000;754.99;2.0000;0.006623
1200;8;Session Sweep Reversal;2025.10.06 11:35:00;2025.10.06 11:50:00;SHORT;3935.63;3944.19;3918.52;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759750200|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 11:35:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3943.96000;855.72;2.0000;0.005843
1200;8;Session Sweep Reversal;2025.10.06 12:20:00;2025.10.06 12:35:00;SHORT;3940.08;3943.92;3932.40;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759752900|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 12:20:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3943.73000;383.95;2.0000;0.013023
1200;8;Session Sweep Reversal;2025.10.06 12:40:00;2025.10.06 12:55:00;SHORT;3938.72;3944.66;3926.84;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759753800|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 12:40:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3944.49000;593.96;2.0000;0.008418
1200;8;Session Sweep Reversal;2025.10.06 13:05:00;2025.10.06 13:20:00;SHORT;3936.82;3942.94;3924.59;7.0000;ASIA_HIGH|20251006;SSR|ASIA_HIGH|20251006|1759755300|FINAL;Asia session level swept during London/NewYork, closed-bar reclaim within frozen window;SSR-CANON-1;D031v1;2025.10.06 13:05:00;London;ASIA_SESSION_HIGH_LOW;asian_high=3940.33000;asian_low=3884.11000;sweep_extreme=3942.77000;611.50;2.0000;0.009812
