origin_id,event_id,direction,arm_time,prior_terminal_state,prior_terminal_time,same_bar_as_prior_terminal,price_crossed_back_inside_before_this_arm,fresh_threshold_crossing_occurred,classification
SSRP|ASIA_HIGH|20251208|1765182000,SSRP|ASIA_HIGH|20251208|1765182000|FINAL,SHORT,2025.12.08 08:20:00,TRIGGERED,2025.12.08 08:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251208|1765182600,SSRP|ASIA_HIGH|20251208|1765182600|FINAL,SHORT,2025.12.08 08:30:00,TRIGGERED,2025.12.08 08:25:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251208|1765184100,SSRP|ASIA_HIGH|20251208|1765184100|FINAL,SHORT,2025.12.08 08:55:00,TRIGGERED,2025.12.08 08:45:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251208|1765214100,SSRP|ASIA_LOW|20251208|1765214100|FINAL,LONG,2025.12.08 17:15:00,INVALIDATED,2025.12.08 17:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765214400,SSRP|ASIA_LOW|20251208|1765214400|FINAL,LONG,2025.12.08 17:20:00,TRIGGERED,2025.12.08 17:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765217400,SSRP|ASIA_LOW|20251208|1765217400|FINAL,LONG,2025.12.08 18:10:00,INVALIDATED,2025.12.08 18:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765218000,SSRP|ASIA_LOW|20251208|1765218000|FINAL,LONG,2025.12.08 18:20:00,TRIGGERED,2025.12.08 18:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765221000,SSRP|ASIA_LOW|20251208|1765221000|FINAL,LONG,2025.12.08 19:10:00,INVALIDATED,2025.12.08 19:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765222800,SSRP|ASIA_LOW|20251208|1765222800|FINAL,LONG,2025.12.08 19:40:00,INVALIDATED,2025.12.08 19:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765223100,SSRP|ASIA_LOW|20251208|1765223100|FINAL,LONG,2025.12.08 19:45:00,TRIGGERED,2025.12.08 19:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765232700,SSRP|ASIA_LOW|20251208|1765232700|FINAL,LONG,2025.12.08 22:25:00,INVALIDATED,2025.12.08 22:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765233000,SSRP|ASIA_LOW|20251208|1765233000|FINAL,LONG,2025.12.08 22:30:00,TRIGGERED,2025.12.08 22:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251208|1765234500,SSRP|ASIA_LOW|20251208|1765234500|FINAL,LONG,2025.12.08 22:55:00,TRIGGERED,2025.12.08 22:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251208|1765235700,SSRP|ASIA_LOW|20251208|1765235700|FINAL,LONG,2025.12.08 23:15:00,TRIGGERED,2025.12.08 23:00:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251209|1765268400,SSRP|ASIA_LOW|20251209|1765268400|FINAL,LONG,2025.12.09 08:20:00,INVALIDATED,2025.12.09 08:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251209|1765268700,SSRP|ASIA_LOW|20251209|1765268700|FINAL,LONG,2025.12.09 08:25:00,TRIGGERED,2025.12.09 08:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251209|1765269000,SSRP|ASIA_LOW|20251209|1765269000|FINAL,LONG,2025.12.09 08:30:00,TRIGGERED,2025.12.09 08:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251209|1765272000,SSRP|ASIA_LOW|20251209|1765272000|FINAL,LONG,2025.12.09 09:20:00,TRIGGERED,2025.12.09 08:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251209|1765272300,SSRP|ASIA_LOW|20251209|1765272300|FINAL,LONG,2025.12.09 09:25:00,TRIGGERED,2025.12.09 09:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251209|1765293900,SSRP|ASIA_HIGH|20251209|1765293900|FINAL,SHORT,2025.12.09 15:25:00,INVALIDATED,2025.12.09 15:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251209|1765295700,SSRP|ASIA_HIGH|20251209|1765295700|FINAL,SHORT,2025.12.09 15:55:00,INVALIDATED,2025.12.09 15:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251209|1765296000,SSRP|ASIA_HIGH|20251209|1765296000|FINAL,SHORT,2025.12.09 16:00:00,TRIGGERED,2025.12.09 16:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251209|1765297800,SSRP|ASIA_HIGH|20251209|1765297800|FINAL,SHORT,2025.12.09 16:30:00,TRIGGERED,2025.12.09 16:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251209|1765299300,SSRP|ASIA_HIGH|20251209|1765299300|FINAL,SHORT,2025.12.09 16:55:00,INVALIDATED,2025.12.09 16:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251209|1765299900,SSRP|ASIA_HIGH|20251209|1765299900|FINAL,SHORT,2025.12.09 17:05:00,TRIGGERED,2025.12.09 17:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765361400,SSRP|ASIA_LOW|20251210|1765361400|FINAL,LONG,2025.12.10 10:10:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251210|1765380900,SSRP|ASIA_LOW|20251210|1765380900|FINAL,LONG,2025.12.10 15:35:00,INVALIDATED,2025.12.10 15:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765381200,SSRP|ASIA_LOW|20251210|1765381200|FINAL,LONG,2025.12.10 15:40:00,TRIGGERED,2025.12.10 15:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765381800,SSRP|ASIA_LOW|20251210|1765381800|FINAL,LONG,2025.12.10 15:50:00,TRIGGERED,2025.12.10 15:45:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251210|1765382700,SSRP|ASIA_LOW|20251210|1765382700|FINAL,LONG,2025.12.10 16:05:00,TRIGGERED,2025.12.10 16:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765391400,SSRP|ASIA_LOW|20251210|1765391400|FINAL,LONG,2025.12.10 18:30:00,INVALIDATED,2025.12.10 18:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765392000,SSRP|ASIA_LOW|20251210|1765392000|FINAL,LONG,2025.12.10 18:40:00,TRIGGERED,2025.12.10 18:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765392300,SSRP|ASIA_LOW|20251210|1765392300|FINAL,LONG,2025.12.10 18:45:00,TRIGGERED,2025.12.10 18:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765393800,SSRP|ASIA_LOW|20251210|1765393800|FINAL,LONG,2025.12.10 19:10:00,INVALIDATED,2025.12.10 19:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765400100,SSRP|ASIA_LOW|20251210|1765400100|FINAL,LONG,2025.12.10 20:55:00,INVALIDATED,2025.12.10 20:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765400400,SSRP|ASIA_LOW|20251210|1765400400|FINAL,LONG,2025.12.10 21:00:00,TRIGGERED,2025.12.10 21:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251210|1765401000,SSRP|ASIA_HIGH|20251210|1765401000|FINAL,SHORT,2025.12.10 21:10:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251210|1765401900,SSRP|ASIA_LOW|20251210|1765401900|FINAL,LONG,2025.12.10 21:25:00,TRIGGERED,2025.12.10 21:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251210|1765402200,SSRP|ASIA_LOW|20251210|1765402200|FINAL,LONG,2025.12.10 21:30:00,TRIGGERED,2025.12.10 21:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765403100,SSRP|ASIA_LOW|20251210|1765403100|FINAL,LONG,2025.12.10 21:45:00,INVALIDATED,2025.12.10 21:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251210|1765403400,SSRP|ASIA_LOW|20251210|1765403400|FINAL,LONG,2025.12.10 21:50:00,TRIGGERED,2025.12.10 21:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251211|1765440000,SSRP|ASIA_LOW|20251211|1765440000|FINAL,LONG,2025.12.11 08:00:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251211|1765466100,SSRP|ASIA_LOW|20251211|1765466100|FINAL,LONG,2025.12.11 15:15:00,TRIGGERED,2025.12.11 08:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251212|1765562100,SSRP|ASIA_HIGH|20251212|1765562100|FINAL,SHORT,2025.12.12 17:55:00,INVALIDATED,2025.12.12 17:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251212|1765562400,SSRP|ASIA_HIGH|20251212|1765562400|FINAL,SHORT,2025.12.12 18:00:00,TRIGGERED,2025.12.12 18:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251212|1765562700,SSRP|ASIA_HIGH|20251212|1765562700|FINAL,SHORT,2025.12.12 18:05:00,TRIGGERED,2025.12.12 18:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251212|1765563600,SSRP|ASIA_HIGH|20251212|1765563600|FINAL,SHORT,2025.12.12 18:20:00,TRIGGERED,2025.12.12 18:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251212|1765564200,SSRP|ASIA_HIGH|20251212|1765564200|FINAL,SHORT,2025.12.12 18:30:00,TRIGGERED,2025.12.12 18:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251212|1765564800,SSRP|ASIA_LOW|20251212|1765564800|FINAL,LONG,2025.12.12 18:40:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251212|1765567200,SSRP|ASIA_HIGH|20251212|1765567200|FINAL,SHORT,2025.12.12 19:20:00,TRIGGERED,2025.12.12 18:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765785600,SSRP|ASIA_HIGH|20251215|1765785600|FINAL,SHORT,2025.12.15 08:00:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251215|1765786800,SSRP|ASIA_HIGH|20251215|1765786800|FINAL,SHORT,2025.12.15 08:20:00,TRIGGERED,2025.12.15 08:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765787700,SSRP|ASIA_HIGH|20251215|1765787700|FINAL,SHORT,2025.12.15 08:35:00,TRIGGERED,2025.12.15 08:25:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765788600,SSRP|ASIA_HIGH|20251215|1765788600|FINAL,SHORT,2025.12.15 08:50:00,TRIGGERED,2025.12.15 08:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765788900,SSRP|ASIA_HIGH|20251215|1765788900|FINAL,SHORT,2025.12.15 08:55:00,TRIGGERED,2025.12.15 08:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765790400,SSRP|ASIA_HIGH|20251215|1765790400|FINAL,SHORT,2025.12.15 09:20:00,TRIGGERED,2025.12.15 09:00:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765798200,SSRP|ASIA_HIGH|20251215|1765798200|FINAL,SHORT,2025.12.15 11:30:00,INVALIDATED,2025.12.15 11:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765799100,SSRP|ASIA_HIGH|20251215|1765799100|FINAL,SHORT,2025.12.15 11:45:00,TRIGGERED,2025.12.15 11:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765799400,SSRP|ASIA_HIGH|20251215|1765799400|FINAL,SHORT,2025.12.15 11:50:00,TRIGGERED,2025.12.15 11:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765799700,SSRP|ASIA_HIGH|20251215|1765799700|FINAL,SHORT,2025.12.15 11:55:00,TRIGGERED,2025.12.15 11:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765801200,SSRP|ASIA_HIGH|20251215|1765801200|FINAL,SHORT,2025.12.15 12:20:00,INVALIDATED,2025.12.15 12:20:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765801500,SSRP|ASIA_HIGH|20251215|1765801500|FINAL,SHORT,2025.12.15 12:25:00,TRIGGERED,2025.12.15 12:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765807200,SSRP|ASIA_HIGH|20251215|1765807200|FINAL,SHORT,2025.12.15 14:00:00,TRIGGERED,2025.12.15 12:30:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765808100,SSRP|ASIA_HIGH|20251215|1765808100|FINAL,SHORT,2025.12.15 14:15:00,TRIGGERED,2025.12.15 14:05:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251215|1765810500,SSRP|ASIA_HIGH|20251215|1765810500|FINAL,SHORT,2025.12.15 14:55:00,INVALIDATED,2025.12.15 14:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251215|1765810800,SSRP|ASIA_HIGH|20251215|1765810800|FINAL,SHORT,2025.12.15 15:00:00,TRIGGERED,2025.12.15 15:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251215|1765823700,SSRP|ASIA_LOW|20251215|1765823700|FINAL,LONG,2025.12.15 18:35:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251215|1765824000,SSRP|ASIA_LOW|20251215|1765824000|FINAL,LONG,2025.12.15 18:40:00,TRIGGERED,2025.12.15 18:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251216|1765900800,SSRP|ASIA_HIGH|20251216|1765900800|FINAL,SHORT,2025.12.16 16:00:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251216|1765905000,SSRP|ASIA_HIGH|20251216|1765905000|FINAL,SHORT,2025.12.16 17:10:00,INVALIDATED,2025.12.16 17:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251216|1765907400,SSRP|ASIA_HIGH|20251216|1765907400|FINAL,SHORT,2025.12.16 17:50:00,INVALIDATED,2025.12.16 17:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251216|1765908300,SSRP|ASIA_HIGH|20251216|1765908300|FINAL,SHORT,2025.12.16 18:05:00,TRIGGERED,2025.12.16 18:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1765986900,SSRP|ASIA_HIGH|20251217|1765986900|FINAL,SHORT,2025.12.17 15:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251217|1765991100,SSRP|ASIA_HIGH|20251217|1765991100|FINAL,SHORT,2025.12.17 17:05:00,TRIGGERED,2025.12.17 16:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251217|1765991700,SSRP|ASIA_HIGH|20251217|1765991700|FINAL,SHORT,2025.12.17 17:15:00,TRIGGERED,2025.12.17 17:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1765992600,SSRP|ASIA_HIGH|20251217|1765992600|FINAL,SHORT,2025.12.17 17:30:00,INVALIDATED,2025.12.17 17:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1765992900,SSRP|ASIA_HIGH|20251217|1765992900|FINAL,SHORT,2025.12.17 17:35:00,TRIGGERED,2025.12.17 17:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766001900,SSRP|ASIA_HIGH|20251217|1766001900|FINAL,SHORT,2025.12.17 20:05:00,INVALIDATED,2025.12.17 20:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766002500,SSRP|ASIA_HIGH|20251217|1766002500|FINAL,SHORT,2025.12.17 20:15:00,TRIGGERED,2025.12.17 20:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766003400,SSRP|ASIA_HIGH|20251217|1766003400|FINAL,SHORT,2025.12.17 20:30:00,TRIGGERED,2025.12.17 20:20:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251217|1766011500,SSRP|ASIA_HIGH|20251217|1766011500|FINAL,SHORT,2025.12.17 22:45:00,TRIGGERED,2025.12.17 20:35:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251217|1766011800,SSRP|ASIA_HIGH|20251217|1766011800|FINAL,SHORT,2025.12.17 22:50:00,TRIGGERED,2025.12.17 22:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766013900,SSRP|ASIA_HIGH|20251217|1766013900|FINAL,SHORT,2025.12.17 23:25:00,INVALIDATED,2025.12.17 23:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766014200,SSRP|ASIA_HIGH|20251217|1766014200|FINAL,SHORT,2025.12.17 23:30:00,TRIGGERED,2025.12.17 23:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251217|1766014800,SSRP|ASIA_HIGH|20251217|1766014800|FINAL,SHORT,2025.12.17 23:40:00,TRIGGERED,2025.12.17 23:35:00,false,false,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251218|1766055300,SSRP|ASIA_LOW|20251218|1766055300|FINAL,LONG,2025.12.18 10:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_LOW|20251218|1766057100,SSRP|ASIA_LOW|20251218|1766057100|FINAL,LONG,2025.12.18 11:25:00,TRIGGERED,2025.12.18 11:00:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251218|1766058600,SSRP|ASIA_LOW|20251218|1766058600|FINAL,LONG,2025.12.18 11:50:00,INVALIDATED,2025.12.18 11:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766059200,SSRP|ASIA_LOW|20251218|1766059200|FINAL,LONG,2025.12.18 12:00:00,TRIGGERED,2025.12.18 12:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766059500,SSRP|ASIA_LOW|20251218|1766059500|FINAL,LONG,2025.12.18 12:05:00,TRIGGERED,2025.12.18 12:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766060400,SSRP|ASIA_LOW|20251218|1766060400|FINAL,LONG,2025.12.18 12:20:00,TRIGGERED,2025.12.18 12:10:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251218|1766061000,SSRP|ASIA_LOW|20251218|1766061000|FINAL,LONG,2025.12.18 12:30:00,TRIGGERED,2025.12.18 12:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766071500,SSRP|ASIA_LOW|20251218|1766071500|FINAL,LONG,2025.12.18 15:25:00,INVALIDATED,2025.12.18 15:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766071800,SSRP|ASIA_LOW|20251218|1766071800|FINAL,LONG,2025.12.18 15:30:00,TRIGGERED,2025.12.18 15:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766076300,SSRP|ASIA_LOW|20251218|1766076300|FINAL,LONG,2025.12.18 16:45:00,INVALIDATED,2025.12.18 16:45:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766076900,SSRP|ASIA_LOW|20251218|1766076900|FINAL,LONG,2025.12.18 16:55:00,TRIGGERED,2025.12.18 16:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251218|1766084400,SSRP|ASIA_HIGH|20251218|1766084400|FINAL,SHORT,2025.12.18 19:00:00,INVALIDATED,2025.12.18 19:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251218|1766084700,SSRP|ASIA_HIGH|20251218|1766084700|FINAL,SHORT,2025.12.18 19:05:00,TRIGGERED,2025.12.18 19:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766085000,SSRP|ASIA_LOW|20251218|1766085000|FINAL,LONG,2025.12.18 19:10:00,TRIGGERED,2025.12.18 17:00:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251218|1766085300,SSRP|ASIA_LOW|20251218|1766085300|FINAL,LONG,2025.12.18 19:15:00,TRIGGERED,2025.12.18 19:15:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251218|1766094600,SSRP|ASIA_LOW|20251218|1766094600|FINAL,LONG,2025.12.18 21:50:00,TRIGGERED,2025.12.18 19:20:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251218|1766094900,SSRP|ASIA_LOW|20251218|1766094900|FINAL,LONG,2025.12.18 21:55:00,TRIGGERED,2025.12.18 21:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251219|1766162100,SSRP|ASIA_HIGH|20251219|1766162100|FINAL,SHORT,2025.12.19 16:35:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
SSRP|ASIA_HIGH|20251219|1766162400,SSRP|ASIA_HIGH|20251219|1766162400|FINAL,SHORT,2025.12.19 16:40:00,TRIGGERED,2025.12.19 16:40:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766399100,SSRP|ASIA_HIGH|20251222|1766399100|FINAL,SHORT,2025.12.22 10:25:00,INVALIDATED,2025.12.22 10:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766399700,SSRP|ASIA_HIGH|20251222|1766399700|FINAL,SHORT,2025.12.22 10:35:00,TRIGGERED,2025.12.22 10:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766400600,SSRP|ASIA_HIGH|20251222|1766400600|FINAL,SHORT,2025.12.22 10:50:00,TRIGGERED,2025.12.22 10:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766406300,SSRP|ASIA_HIGH|20251222|1766406300|FINAL,SHORT,2025.12.22 12:25:00,INVALIDATED,2025.12.22 12:25:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766407800,SSRP|ASIA_HIGH|20251222|1766407800|FINAL,SHORT,2025.12.22 12:50:00,INVALIDATED,2025.12.22 12:50:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766408100,SSRP|ASIA_HIGH|20251222|1766408100|FINAL,SHORT,2025.12.22 12:55:00,TRIGGERED,2025.12.22 12:55:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766409600,SSRP|ASIA_HIGH|20251222|1766409600|FINAL,SHORT,2025.12.22 13:20:00,TRIGGERED,2025.12.22 13:00:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_HIGH|20251222|1766410500,SSRP|ASIA_HIGH|20251222|1766410500|FINAL,SHORT,2025.12.22 13:35:00,INVALIDATED,2025.12.22 13:35:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766412000,SSRP|ASIA_HIGH|20251222|1766412000|FINAL,SHORT,2025.12.22 14:00:00,INVALIDATED,2025.12.22 14:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766412300,SSRP|ASIA_HIGH|20251222|1766412300|FINAL,SHORT,2025.12.22 14:05:00,TRIGGERED,2025.12.22 14:05:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251222|1766412600,SSRP|ASIA_HIGH|20251222|1766412600|FINAL,SHORT,2025.12.22 14:10:00,TRIGGERED,2025.12.22 14:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251223|1766509200,SSRP|ASIA_LOW|20251223|1766509200|FINAL,LONG,2025.12.23 17:00:00,INVALIDATED,2025.12.23 17:00:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251223|1766509800,SSRP|ASIA_LOW|20251223|1766509800|FINAL,LONG,2025.12.23 17:10:00,TRIGGERED,2025.12.23 17:10:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_LOW|20251223|1766510700,SSRP|ASIA_LOW|20251223|1766510700|FINAL,LONG,2025.12.23 17:25:00,TRIGGERED,2025.12.23 17:15:00,false,true,true,FRESH_CROSS_AFTER_NEUTRAL_RESET
SSRP|ASIA_LOW|20251223|1766511000,SSRP|ASIA_LOW|20251223|1766511000|FINAL,LONG,2025.12.23 17:30:00,TRIGGERED,2025.12.23 17:30:00,true,false,false,SAME_TRIGGER_BAR_REARM
SSRP|ASIA_HIGH|20251223|1766530500,SSRP|ASIA_HIGH|20251223|1766530500|FINAL,SHORT,2025.12.23 22:55:00,NONE,,false,true,true,FRESH_CROSS_FROM_INSIDE
