logical_position_id,position_ticket,entry_deal_count,exit_deal_count,entry_volume,exit_volume,weighted_exit_price,reported_exit_price,reported_r,recomputed_r,volume_match,weighted_exit_match,r_match
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260518|1779100200,1392,1,1,0.35,0.35000000,4537.95000000,4537.95,2.001351351351504,2.00135135,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260518|1779115200,1394,1,1,0.16,0.16000000,4567.51000000,4567.51,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260518|1779125100,1396,1,1,0.18,0.18000000,4563.70000000,4563.7,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260518|1779141600,1398,1,1,0.25,0.25000000,4565.02000000,4565.02,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260519|1779178800,1400,1,1,0.32,0.32000000,4555.11000000,4555.11,2.0012453300124804,2.00124533,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260519|1779189900,1402,1,1,0.31,0.31000000,4536.12000000,4536.12,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260519|1779192900,1404,1,1,0.24,0.24000000,4535.87000000,4535.87,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260519|1779198300,1406,1,1,0.15,0.15000000,4527.49000000,4527.49,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260519|1779202500,1408,1,1,0.17,0.17000000,4527.21000000,4527.21,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260520|1779297600,1410,1,1,0.63,0.63000000,4511.06000000,4511.06,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260521|1779353100,1412,1,1,0.22,0.22000000,4518.32000000,4518.32,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260521|1779361200,1414,1,1,0.24,0.24000000,4517.97000000,4517.97,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260521|1779393900,1416,1,1,0.12,0.12000000,4513.86000000,4513.86,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260522|1779440100,1418,1,1,0.21,0.21000000,4506.90000000,4506.9,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260522|1779474000,1420,1,1,0.38,0.38000000,4512.69000000,4512.69,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260522|1779479700,1422,1,1,0.38,0.38000000,4512.14000000,4512.14,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260522|1779485100,1424,1,1,0.53,0.53000000,4513.72000000,4513.72,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779782400,1426,1,1,0.31,0.31000000,4522.50000000,4522.5,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779790500,1428,1,1,0.29,0.29000000,4521.72000000,4521.72,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779791700,1430,1,1,0.45,0.45000000,4538.26000000,4538.26,2.00000000000032,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779794700,1432,1,1,0.43,0.43000000,4519.87000000,4519.87,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779797400,1434,1,1,0.36,0.36000000,4518.07000000,4518.07,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779800400,1436,1,1,0.39,0.39000000,4538.84000000,4538.84,1.9999999999998614,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260526|1779811800,1438,1,1,0.23,0.23000000,4515.79000000,4515.79,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260527|1779881400,1440,1,1,0.35,0.35000000,4485.73000000,4485.73,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260528|1779988500,1442,1,1,0.2,0.20000000,4474.09000000,4474.09,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260529|1780045200,1444,1,1,0.31,0.31000000,4522.56000000,4522.56,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260529|1780048200,1446,1,1,0.47,0.47000000,4524.46000000,4524.46,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260529|1780052100,1448,1,1,0.39,0.39000000,4525.87000000,4525.87,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260529|1780068000,1450,1,1,0.18,0.18000000,4530.66000000,4530.66,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260601|1780305600,1452,1,1,0.25,0.25000000,4504.74000000,4504.74,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260601|1780321200,1454,1,1,0.41,0.41000000,4503.06000000,4503.06,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260601|1780323000,1456,1,1,0.36,0.36000000,4503.05000000,4503.05,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260602|1780389900,1458,1,1,0.26,0.26000000,4526.56000000,4526.56,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260602|1780414800,1460,1,1,0.19,0.19000000,4489.97000000,4489.97,1.9999999999998548,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260603|1780475400,1462,1,1,0.31,0.31000000,4458.78000000,4458.78,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260603|1780476900,1464,1,1,0.23,0.23000000,4456.33000000,4456.33,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260603|1780480200,1466,1,1,0.41,0.41000000,4457.37000000,4457.37,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260603|1780491600,1468,1,1,0.11,0.11000000,4440.63000000,4440.63,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260604|1780593000,1470,1,1,0.17,0.17000000,4450.55000000,4450.55,2.000683060109367,2.00068306,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260605|1780650900,1472,1,1,0.15,0.15000000,4475.47000000,4475.47,1.9993626513702276,1.99936265,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260608|1780908900,1474,1,1,0.13,0.13000000,4285.44000000,4285.44,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260608|1780922400,1476,1,1,0.2,0.20000000,4289.20000000,4289.2,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260608|1780925100,1478,1,1,0.18,0.18000000,4330.84000000,4330.84,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1780995000,1480,1,1,0.32,0.32000000,4325.52000000,4325.52,2.0012755102039934,2.00127551,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1781016600,1482,1,1,0.61,0.61000000,4343.97000000,4343.97,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1781016900,1484,1,1,0.8,0.80000000,4344.21000000,4344.21,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1781019900,1486,1,1,0.35,0.35000000,4344.49000000,4344.49,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1781020800,1488,1,1,0.58,0.58000000,4333.01000000,4333.01,1.9976525821599997,1.99765258,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260609|1781023500,1490,1,1,0.08,0.08000000,4275.24000000,4275.24,1.9996609020007017,1.99966090,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260610|1781089800,1492,1,1,0.19,0.19000000,4161.18000000,4161.18,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260610|1781098500,1494,1,1,0.19,0.19000000,4163.94000000,4163.94,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260610|1781109000,1496,1,1,0.06,0.06000000,4141.40000000,4141.4,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260612|1781260200,1498,1,1,0.27,0.27000000,4197.29000000,4197.29,2.0010917030567925,2.00109170,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260615|1781524200,1500,1,1,0.46,0.46000000,4339.65000000,4339.65,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260615|1781534400,1502,1,1,0.17,0.17000000,4347.76000000,4347.76,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260615|1781553300,1504,1,1,0.37,0.37000000,4320.61000000,4320.61,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260616|1781628600,1506,1,1,0.28,0.28000000,4314.35000000,4314.35,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260616|1781640600,1508,1,1,0.28,0.28000000,4340.14000000,4340.14,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260616|1781649900,1510,1,1,0.34,0.34000000,4339.89000000,4339.89,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260617|1781717400,1512,1,1,0.13,0.13000000,4364.50000000,4364.5,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260617|1781729700,1514,1,1,0.03,0.03000000,4185.32000000,4185.32,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260619|1781856000,1516,1,1,0.27,0.27000000,4149.08000000,4149.08,2.0010845986984065,2.00108460,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782205500,1518,1,1,0.21,0.21000000,4110.85000000,4110.85,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782207600,1520,1,1,0.43,0.43000000,4110.01000000,4110.01,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782216900,1522,1,1,0.33,0.33000000,4131.44000000,4131.44,1.9999999999997622,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782227400,1524,1,1,0.39,0.39000000,4111.48000000,4111.48,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782230100,1526,1,1,0.28,0.28000000,4107.78000000,4107.78,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782231300,1528,1,1,0.22,0.22000000,4138.07000000,4138.07,2.0009066183137096,2.00090662,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260623|1782251100,1530,1,1,0.91,0.91000000,4121.48000000,4121.48,2.0035842293904333,2.00358423,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260624|1782312300,1532,1,1,0.16,0.16000000,4038.89000000,4038.89,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260625|1782403800,1534,1,1,0.12,0.12000000,4034.36000000,4034.36,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260626|1782469500,1536,1,1,0.68,0.68000000,4028.83000000,4028.83,2.000000000000122,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260626|1782474300,1538,1,1,0.5,0.50000000,4037.86000000,4037.86,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260629|1782720000,1540,1,1,0.43,0.43000000,4047.00000000,4047.0,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260629|1782722100,1542,1,1,0.21,0.21000000,4039.10000000,4039.0999999999995,-1.0000000000000393,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260629|1782748500,1544,1,1,0.29,0.29000000,4042.25000000,4042.2499999999995,-1.000000000000053,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260630|1782811800,1546,1,1,0.2,0.20000000,4034.55000000,4034.55,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260630|1782817500,1548,1,1,0.15,0.15000000,4037.92000000,4037.92,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260630|1782849600,1550,1,1,0.44,0.44000000,4028.10000000,4028.1,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260630|1782857700,1552,1,1,0.76,0.76000000,4015.33000000,4015.33,2.003030303030507,2.00303030,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260701|1782898500,1554,1,1,0.31,0.31000000,3963.93000000,3963.93,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260701|1782901800,1556,1,1,0.23,0.23000000,3992.42000000,3992.42,2.0000000000000857,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260701|1782921600,1558,1,1,0.34,0.34000000,4025.30000000,4025.3,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260702|1782982800,1560,1,1,0.39,0.39000000,4076.17000000,4076.17,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260702|1782984000,1562,1,1,0.33,0.33000000,4080.08000000,4080.08,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260702|1782993000,1564,1,1,0.27,0.27000000,4080.25000000,4080.25,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260706|1783333500,1566,1,1,0.32,0.32000000,4150.99000000,4150.99,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260706|1783369500,1568,1,1,0.6,0.60000000,4166.54000000,4166.54,2.0024271844660726,2.00242718,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260707|1783411200,1570,1,1,0.64,0.64000000,4122.55000000,4122.55,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260707|1783412100,1572,1,1,0.42,0.42000000,4120.79000000,4120.79,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260707|1783413900,1574,1,1,0.46,0.46000000,4136.19000000,4136.19,1.9999999999996607,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260707|1783425000,1576,1,1,0.55,0.55000000,4121.67000000,4121.67,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260707|1783427100,1578,1,1,0.3,0.30000000,4144.22000000,4144.22,1.998783454987808,1.99878345,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260707|1783437000,1580,1,1,0.22,0.22000000,4175.48000000,4175.48,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260707|1783439700,1582,1,1,0.2,0.20000000,4178.46000000,4178.46,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260707|1783442700,1584,1,1,0.17,0.17000000,4136.86000000,4136.86,1.9993112947659504,1.99931129,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260708|1783497900,1586,1,1,0.29,0.29000000,4108.76000000,4108.76,2.0000000000001075,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260709|1783587600,1588,1,1,0.23,0.23000000,4100.04000000,4100.04,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260710|1783680300,1590,1,1,0.49,0.49000000,4104.06000000,4104.06,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260710|1783689300,1592,1,1,0.46,0.46000000,4106.15000000,4106.15,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260710|1783695900,1594,1,1,0.17,0.17000000,4100.86000000,4100.86,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260710|1783708200,1596,1,1,0.27,0.27000000,4101.29000000,4101.29,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260710|1783723800,1598,1,1,0.26,0.26000000,4104.03000000,4104.03,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260713|1783933200,1600,1,1,0.26,0.26000000,4071.72000000,4071.7199999999993,2.001061571125192,2.00106157,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260713|1783950000,1602,1,1,0.32,0.32000000,4046.65000000,4046.65,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260714|1784016600,1604,1,1,0.81,0.81000000,4024.44000000,4024.44,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260714|1784020800,1606,1,1,0.38,0.38000000,4029.41000000,4029.41,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260714|1784026200,1608,1,1,0.45,0.45000000,4026.30000000,4026.3,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260715|1784103900,1610,1,1,0.25,0.25000000,4021.99000000,4021.99,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260715|1784106600,1612,1,1,0.29,0.29000000,4021.01000000,4021.0099999999998,-1.0000000000000546,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260715|1784114400,1614,1,1,0.39,0.39000000,4041.20000000,4041.2,2.0000000000000724,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260715|1784131500,1616,1,1,0.19,0.19000000,4036.07000000,4036.0699999999997,2.000000000000071,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260715|1784144100,1618,1,1,1.15,1.15000000,4033.17000000,4033.17,1.995348837209201,1.99534884,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260715|1784144400,1620,1,1,0.28,0.28000000,4053.53000000,4053.53,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260715|1784151900,1622,1,1,0.25,0.25000000,4039.64000000,4039.64,2.0,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260716|1784194500,1624,1,1,0.56,0.56000000,4036.23000000,4036.23,2.002227171492355,2.00222717,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260716|1784211900,1626,1,1,0.28,0.28000000,4021.13000000,4021.1299999999997,-1.0000000000000506,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260716|1784214900,1628,1,1,0.19,0.19000000,4012.23000000,4012.23,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|1:1|1:4|33:SSRP|ASIA_LOW|20260717|1784303700,1630,1,1,0.16,0.16000000,4004.75000000,4004.75,2.0000000000000298,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260717|1784311200,1632,1,1,0.4,0.40000000,4014.41000000,4014.4100000000003,-1.0000000000000733,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260717|1784324100,1634,1,1,0.48,0.48000000,4013.40000000,4013.4,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260720|1784546400,1636,1,1,0.27,0.27000000,4030.98000000,4030.98,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260720|1784558400,1638,1,1,0.42,0.42000000,4015.89000000,4015.89,2.000000000000077,2.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260721|1784621700,1640,1,1,0.97,0.97000000,4053.66000000,4053.66,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260721|1784650500,1642,1,1,0.23,0.23000000,4061.96000000,4061.96,-1.0,-1.00000000,true,true,true
MSZZC1|6:XAUUSD|1:5|2:-1|1:4|34:SSRP|ASIA_HIGH|20260722|1784752200,1644,1,1,0.29,0.29000000,4121.77000000,4121.77,2.0000000000001052,2.00000000,true,true,true
