signal_time,direction,old_origin_id,corrected_origin_id,event_id_before,event_id_after,entry_before,entry_after,stop_before,stop_after,target_before,target_after,geometry_identical
2025.06.09 17:30:00,SHORT,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749489300,SSRP|ASIA_HIGH|20250609|1749489300|FINAL,SSRP|ASIA_HIGH|20250609|1749489300|FINAL,3319.30,3319.30,3327.00,3327.00,3303.91,3303.91,true
2025.06.09 17:35:00,SHORT,ASIA_HIGH|20250609,SSRP|ASIA_HIGH|20250609|1749490200,SSRP|ASIA_HIGH|20250609|1749490200|FINAL,SSRP|ASIA_HIGH|20250609|1749490200|FINAL,3318.40,3318.40,3322.89,3322.89,3309.43,3309.43,true
2025.06.10 09:55:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749547800,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,SSRP|ASIA_HIGH|20250610|1749547800|FINAL,3325.44,3325.44,3331.46,3331.46,3313.40,3313.40,true
2025.06.10 10:00:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749549300,SSRP|ASIA_HIGH|20250610|1749549300|FINAL,SSRP|ASIA_HIGH|20250610|1749549300|FINAL,3326.61,3326.61,3329.17,3329.17,3321.49,3321.49,true
2025.06.10 10:15:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749549600,SSRP|ASIA_HIGH|20250610|1749549600|FINAL,SSRP|ASIA_HIGH|20250610|1749549600|FINAL,3326.11,3326.11,3329.70,3329.70,3318.94,3318.94,true
2025.06.10 10:20:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749550500,SSRP|ASIA_HIGH|20250610|1749550500|FINAL,SSRP|ASIA_HIGH|20250610|1749550500|FINAL,3324.66,3324.66,3328.90,3328.90,3316.17,3316.17,true
2025.06.10 11:40:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749555000,SSRP|ASIA_HIGH|20250610|1749555000|FINAL,SSRP|ASIA_HIGH|20250610|1749555000|FINAL,3327.49,3327.49,3330.09,3330.09,3322.29,3322.29,true
2025.06.10 11:45:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749555600,SSRP|ASIA_HIGH|20250610|1749555600|FINAL,SSRP|ASIA_HIGH|20250610|1749555600|FINAL,3327.42,3327.42,3329.49,3329.49,3323.27,3323.27,true
2025.06.10 18:00:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749577500,SSRP|ASIA_HIGH|20250610|1749577500|FINAL,SSRP|ASIA_HIGH|20250610|1749577500|FINAL,3324.90,3324.90,3332.71,3332.71,3309.28,3309.28,true
2025.06.10 18:10:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749578700,SSRP|ASIA_HIGH|20250610|1749578700|FINAL,SSRP|ASIA_HIGH|20250610|1749578700|FINAL,3325.79,3325.79,3329.34,3329.34,3318.68,3318.68,true
2025.06.10 18:15:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749579000,SSRP|ASIA_HIGH|20250610|1749579000|FINAL,SSRP|ASIA_HIGH|20250610|1749579000|FINAL,3324.93,3324.93,3328.90,3328.90,3317.00,3317.00,true
2025.06.10 18:35:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749580200,SSRP|ASIA_HIGH|20250610|1749580200|FINAL,SSRP|ASIA_HIGH|20250610|1749580200|FINAL,3325.97,3325.97,3329.45,3329.45,3319.00,3319.00,true
2025.06.10 18:40:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749580500,SSRP|ASIA_HIGH|20250610|1749580500|FINAL,SSRP|ASIA_HIGH|20250610|1749580500|FINAL,3326.10,3326.10,3329.15,3329.15,3320.00,3320.00,true
2025.06.10 23:00:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749595800,SSRP|ASIA_HIGH|20250610|1749595800|FINAL,SSRP|ASIA_HIGH|20250610|1749595800|FINAL,3327.17,3327.17,3333.55,3333.55,3314.42,3314.42,true
2025.06.10 23:05:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749596400,SSRP|ASIA_HIGH|20250610|1749596400|FINAL,SSRP|ASIA_HIGH|20250610|1749596400|FINAL,3327.66,3327.66,3328.43,3328.43,3326.12,3326.12,true
2025.06.10 23:15:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749597000,SSRP|ASIA_HIGH|20250610|1749597000|FINAL,SSRP|ASIA_HIGH|20250610|1749597000|FINAL,3325.85,3325.85,3328.85,3328.85,3319.86,3319.86,true
2025.06.10 23:20:00,SHORT,ASIA_HIGH|20250610,SSRP|ASIA_HIGH|20250610|1749597300,SSRP|ASIA_HIGH|20250610|1749597300|FINAL,SSRP|ASIA_HIGH|20250610|1749597300|FINAL,3325.39,3325.39,3328.83,3328.83,3318.51,3318.51,true
2025.06.11 12:00:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749642900,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,SSRP|ASIA_HIGH|20250611|1749642900|FINAL,3341.02,3341.02,3346.31,3346.31,3330.44,3330.44,true
2025.06.11 12:05:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749643200,SSRP|ASIA_HIGH|20250611|1749643200|FINAL,SSRP|ASIA_HIGH|20250611|1749643200|FINAL,3336.01,3336.01,3344.80,3344.80,3318.42,3318.42,true
2025.06.11 15:50:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749656700,SSRP|ASIA_HIGH|20250611|1749656700|FINAL,SSRP|ASIA_HIGH|20250611|1749656700|FINAL,3342.58,3342.58,3356.00,3356.00,3315.75,3315.75,true
2025.06.11 15:55:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749657000,SSRP|ASIA_HIGH|20250611|1749657000|FINAL,SSRP|ASIA_HIGH|20250611|1749657000|FINAL,3336.75,3336.75,3352.85,3352.85,3304.55,3304.55,true
2025.06.11 16:20:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749658500,SSRP|ASIA_HIGH|20250611|1749658500|FINAL,SSRP|ASIA_HIGH|20250611|1749658500|FINAL,3340.12,3340.12,3344.88,3344.88,3330.61,3330.61,true
2025.06.11 16:25:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749658800,SSRP|ASIA_HIGH|20250611|1749658800|FINAL,SSRP|ASIA_HIGH|20250611|1749658800|FINAL,3337.73,3337.73,3344.59,3344.59,3324.01,3324.01,true
2025.06.11 21:30:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749677100,SSRP|ASIA_HIGH|20250611|1749677100|FINAL,SSRP|ASIA_HIGH|20250611|1749677100|FINAL,3339.34,3339.34,3347.54,3347.54,3322.94,3322.94,true
2025.06.11 21:35:00,SHORT,ASIA_HIGH|20250611,SSRP|ASIA_HIGH|20250611|1749677400,SSRP|ASIA_HIGH|20250611|1749677400|FINAL,SSRP|ASIA_HIGH|20250611|1749677400|FINAL,3339.27,3339.27,3347.54,3347.54,3322.74,3322.74,true
2025.06.12 11:25:00,LONG,ASIA_LOW|20250612,SSRP|ASIA_LOW|20250612|1749726600,SSRP|ASIA_LOW|20250612|1749726600|FINAL,SSRP|ASIA_LOW|20250612|1749726600|FINAL,3358.90,3358.90,3347.31,3347.31,3382.08,3382.08,true
2025.06.12 12:00:00,LONG,ASIA_LOW|20250612,SSRP|ASIA_LOW|20250612|1749729300,SSRP|ASIA_LOW|20250612|1749729300|FINAL,SSRP|ASIA_LOW|20250612|1749729300|FINAL,3357.07,3357.07,3355.62,3355.62,3359.97,3359.97,true
2025.06.12 12:10:00,LONG,ASIA_LOW|20250612,SSRP|ASIA_LOW|20250612|1749729900,SSRP|ASIA_LOW|20250612|1749729900|FINAL,SSRP|ASIA_LOW|20250612|1749729900|FINAL,3361.81,3361.81,3355.28,3355.28,3374.87,3374.87,true
2025.06.12 14:35:00,SHORT,ASIA_HIGH|20250612,SSRP|ASIA_HIGH|20250612|1749738600,SSRP|ASIA_HIGH|20250612|1749738600|FINAL,SSRP|ASIA_HIGH|20250612|1749738600|FINAL,3373.29,3373.29,3383.52,3383.52,3352.82,3352.82,true
2025.06.12 14:40:00,SHORT,ASIA_HIGH|20250612,SSRP|ASIA_HIGH|20250612|1749738900,SSRP|ASIA_HIGH|20250612|1749738900|FINAL,SSRP|ASIA_HIGH|20250612|1749738900|FINAL,3376.72,3376.72,3382.77,3382.77,3364.61,3364.61,true
2025.06.13 16:40:00,SHORT,ASIA_HIGH|20250613,SSRP|ASIA_HIGH|20250613|1749832500,SSRP|ASIA_HIGH|20250613|1749832500|FINAL,SSRP|ASIA_HIGH|20250613|1749832500|FINAL,3441.92,3441.92,3447.04,3447.04,3431.69,3431.69,true
2025.06.13 16:45:00,SHORT,ASIA_HIGH|20250613,SSRP|ASIA_HIGH|20250613|1749832800,SSRP|ASIA_HIGH|20250613|1749832800|FINAL,SSRP|ASIA_HIGH|20250613|1749832800|FINAL,3439.67,3439.67,3445.47,3445.47,3428.06,3428.06,true
2025.06.16 08:05:00,LONG,ASIA_LOW|20250616,SSRP|ASIA_LOW|20250616|1750060800,SSRP|ASIA_LOW|20250616|1750060800|FINAL,SSRP|ASIA_LOW|20250616|1750060800|FINAL,3428.72,3428.72,3421.92,3421.92,3442.32,3442.32,true
2025.06.16 08:10:00,LONG,ASIA_LOW|20250616,SSRP|ASIA_LOW|20250616|1750061100,SSRP|ASIA_LOW|20250616|1750061100|FINAL,SSRP|ASIA_LOW|20250616|1750061100|FINAL,3427.17,3427.17,3424.80,3424.80,3431.92,3431.92,true
2025.06.16 08:25:00,LONG,ASIA_LOW|20250616,SSRP|ASIA_LOW|20250616|1750061700,SSRP|ASIA_LOW|20250616|1750061700|FINAL,SSRP|ASIA_LOW|20250616|1750061700|FINAL,3427.64,3427.64,3424.17,3424.17,3434.58,3434.58,true
2025.06.17 17:40:00,LONG,ASIA_LOW|20250617,SSRP|ASIA_LOW|20250617|1750181700,SSRP|ASIA_LOW|20250617|1750181700|FINAL,SSRP|ASIA_LOW|20250617|1750181700|FINAL,3375.56,3375.56,3365.87,3365.87,3394.94,3394.94,true
2025.06.17 17:45:00,LONG,ASIA_LOW|20250617,SSRP|ASIA_LOW|20250617|1750182000,SSRP|ASIA_LOW|20250617|1750182000|FINAL,SSRP|ASIA_LOW|20250617|1750182000|FINAL,3378.89,3378.89,3369.10,3369.10,3398.47,3398.47,true
2025.06.17 18:55:00,LONG,ASIA_LOW|20250617,SSRP|ASIA_LOW|20250617|1750186200,SSRP|ASIA_LOW|20250617|1750186200|FINAL,SSRP|ASIA_LOW|20250617|1750186200|FINAL,3379.30,3379.30,3372.33,3372.33,3393.25,3393.25,true
2025.06.18 22:15:00,LONG,ASIA_LOW|20250618,SSRP|ASIA_LOW|20250618|1750284600,SSRP|ASIA_LOW|20250618|1750284600|FINAL,SSRP|ASIA_LOW|20250618|1750284600|FINAL,3373.94,3373.94,3368.35,3368.35,3385.13,3385.13,true
2025.06.18 22:30:00,LONG,ASIA_LOW|20250618,SSRP|ASIA_LOW|20250618|1750285500,SSRP|ASIA_LOW|20250618|1750285500|FINAL,SSRP|ASIA_LOW|20250618|1750285500|FINAL,3373.42,3373.42,3362.66,3362.66,3394.94,3394.94,true
2025.06.18 22:35:00,LONG,ASIA_LOW|20250618,SSRP|ASIA_LOW|20250618|1750285800,SSRP|ASIA_LOW|20250618|1750285800|FINAL,SSRP|ASIA_LOW|20250618|1750285800|FINAL,3373.29,3373.29,3362.66,3362.66,3394.54,3394.54,true
2025.06.19 11:40:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750332900,SSRP|ASIA_LOW|20250619|1750332900|FINAL,SSRP|ASIA_LOW|20250619|1750332900|FINAL,3370.24,3370.24,3364.90,3364.90,3380.91,3380.91,true
2025.06.19 11:45:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750333200,SSRP|ASIA_LOW|20250619|1750333200|FINAL,SSRP|ASIA_LOW|20250619|1750333200|FINAL,3370.26,3370.26,3366.74,3366.74,3377.30,3377.30,true
2025.06.19 11:50:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750333500,SSRP|ASIA_LOW|20250619|1750333500|FINAL,SSRP|ASIA_LOW|20250619|1750333500|FINAL,3370.05,3370.05,3368.15,3368.15,3373.85,3373.85,true
2025.06.19 12:20:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750334700,SSRP|ASIA_LOW|20250619|1750334700|FINAL,SSRP|ASIA_LOW|20250619|1750334700|FINAL,3372.68,3372.68,3363.45,3363.45,3391.14,3391.14,true
2025.06.19 15:30:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750346700,SSRP|ASIA_LOW|20250619|1750346700|FINAL,SSRP|ASIA_LOW|20250619|1750346700|FINAL,3369.59,3369.59,3364.46,3364.46,3379.86,3379.86,true
2025.06.19 15:50:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750347600,SSRP|ASIA_LOW|20250619|1750347600|FINAL,SSRP|ASIA_LOW|20250619|1750347600|FINAL,3369.45,3369.45,3365.81,3365.81,3376.74,3376.74,true
2025.06.19 16:45:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750350900,SSRP|ASIA_LOW|20250619|1750350900|FINAL,SSRP|ASIA_LOW|20250619|1750350900|FINAL,3370.55,3370.55,3362.06,3362.06,3387.52,3387.52,true
2025.06.19 16:50:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750351500,SSRP|ASIA_LOW|20250619|1750351500|FINAL,SSRP|ASIA_LOW|20250619|1750351500|FINAL,3372.07,3372.07,3367.53,3367.53,3381.16,3381.16,true
2025.06.19 18:50:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750358700,SSRP|ASIA_LOW|20250619|1750358700|FINAL,SSRP|ASIA_LOW|20250619|1750358700|FINAL,3370.17,3370.17,3365.31,3365.31,3379.89,3379.89,true
2025.06.19 19:20:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750360500,SSRP|ASIA_LOW|20250619|1750360500|FINAL,SSRP|ASIA_LOW|20250619|1750360500|FINAL,3370.58,3370.58,3366.03,3366.03,3379.68,3379.68,true
2025.06.19 19:25:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750360800,SSRP|ASIA_LOW|20250619|1750360800|FINAL,SSRP|ASIA_LOW|20250619|1750360800|FINAL,3369.91,3369.91,3366.65,3366.65,3376.43,3376.43,true
2025.06.19 19:40:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750361400,SSRP|ASIA_LOW|20250619|1750361400|FINAL,SSRP|ASIA_LOW|20250619|1750361400|FINAL,3369.62,3369.62,3366.74,3366.74,3375.37,3375.37,true
2025.06.19 19:45:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750362000,SSRP|ASIA_LOW|20250619|1750362000|FINAL,SSRP|ASIA_LOW|20250619|1750362000|FINAL,3370.75,3370.75,3368.27,3368.27,3375.70,3375.70,true
2025.06.19 20:50:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750365900,SSRP|ASIA_LOW|20250619|1750365900|FINAL,SSRP|ASIA_LOW|20250619|1750365900|FINAL,3369.40,3369.40,3365.93,3365.93,3376.34,3376.34,true
2025.06.19 21:10:00,LONG,ASIA_LOW|20250619,SSRP|ASIA_LOW|20250619|1750366800,SSRP|ASIA_LOW|20250619|1750366800|FINAL,SSRP|ASIA_LOW|20250619|1750366800|FINAL,3369.54,3369.54,3366.51,3366.51,3375.60,3375.60,true
2025.06.20 09:00:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750409700,SSRP|ASIA_LOW|20250620|1750409700|FINAL,SSRP|ASIA_LOW|20250620|1750409700|FINAL,3345.98,3345.98,3341.95,3341.95,3354.03,3354.03,true
2025.06.20 09:05:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750410000,SSRP|ASIA_LOW|20250620|1750410000|FINAL,SSRP|ASIA_LOW|20250620|1750410000|FINAL,3345.35,3345.35,3341.95,3341.95,3352.15,3352.15,true
2025.06.20 09:50:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750412400,SSRP|ASIA_LOW|20250620|1750412400|FINAL,SSRP|ASIA_LOW|20250620|1750412400|FINAL,3345.65,3345.65,3340.18,3340.18,3356.59,3356.59,true
2025.06.20 10:00:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750413300,SSRP|ASIA_LOW|20250620|1750413300|FINAL,SSRP|ASIA_LOW|20250620|1750413300|FINAL,3347.71,3347.71,3343.21,3343.21,3356.71,3356.71,true
2025.06.20 10:05:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750413600,SSRP|ASIA_LOW|20250620|1750413600|FINAL,SSRP|ASIA_LOW|20250620|1750413600|FINAL,3351.93,3351.93,3343.21,3343.21,3369.38,3369.38,true
2025.06.20 15:35:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750433400,SSRP|ASIA_LOW|20250620|1750433400|FINAL,SSRP|ASIA_LOW|20250620|1750433400|FINAL,3347.06,3347.06,3341.74,3341.74,3357.69,3357.69,true
2025.06.20 15:40:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750433700,SSRP|ASIA_LOW|20250620|1750433700|FINAL,SSRP|ASIA_LOW|20250620|1750433700|FINAL,3346.58,3346.58,3343.85,3343.85,3352.05,3352.05,true
2025.06.20 15:50:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750434300,SSRP|ASIA_LOW|20250620|1750434300|FINAL,SSRP|ASIA_LOW|20250620|1750434300|FINAL,3345.02,3345.02,3343.29,3343.29,3348.48,3348.48,true
2025.06.20 16:00:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750434600,SSRP|ASIA_LOW|20250620|1750434600|FINAL,SSRP|ASIA_LOW|20250620|1750434600|FINAL,3346.75,3346.75,3342.89,3342.89,3354.48,3354.48,true
2025.06.20 16:05:00,LONG,ASIA_LOW|20250620,SSRP|ASIA_LOW|20250620|1750435200,SSRP|ASIA_LOW|20250620|1750435200|FINAL,SSRP|ASIA_LOW|20250620|1750435200|FINAL,3349.01,3349.01,3342.88,3342.88,3361.26,3361.26,true
2025.06.20 16:55:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750438200,SSRP|ASIA_HIGH|20250620|1750438200|FINAL,SSRP|ASIA_HIGH|20250620|1750438200|FINAL,3370.37,3370.37,3374.08,3374.08,3362.96,3362.96,true
2025.06.20 17:00:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750438500,SSRP|ASIA_HIGH|20250620|1750438500|FINAL,SSRP|ASIA_HIGH|20250620|1750438500|FINAL,3367.67,3367.67,3374.08,3374.08,3354.84,3354.84,true
2025.06.20 17:15:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750439100,SSRP|ASIA_HIGH|20250620|1750439100|FINAL,SSRP|ASIA_HIGH|20250620|1750439100|FINAL,3369.23,3369.23,3374.72,3374.72,3358.25,3358.25,true
2025.06.20 18:05:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750442400,SSRP|ASIA_HIGH|20250620|1750442400|FINAL,SSRP|ASIA_HIGH|20250620|1750442400|FINAL,3368.82,3368.82,3371.82,3371.82,3362.82,3362.82,true
2025.06.20 18:10:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750442700,SSRP|ASIA_HIGH|20250620|1750442700|FINAL,SSRP|ASIA_HIGH|20250620|1750442700|FINAL,3367.56,3367.56,3371.40,3371.40,3359.88,3359.88,true
2025.06.20 19:00:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750445700,SSRP|ASIA_HIGH|20250620|1750445700|FINAL,SSRP|ASIA_HIGH|20250620|1750445700|FINAL,3369.57,3369.57,3371.87,3371.87,3364.97,3364.97,true
2025.06.20 20:25:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750450500,SSRP|ASIA_HIGH|20250620|1750450500|FINAL,SSRP|ASIA_HIGH|20250620|1750450500|FINAL,3369.87,3369.87,3371.72,3371.72,3366.17,3366.17,true
2025.06.20 20:30:00,SHORT,ASIA_HIGH|20250620,SSRP|ASIA_HIGH|20250620|1750451100,SSRP|ASIA_HIGH|20250620|1750451100|FINAL,SSRP|ASIA_HIGH|20250620|1750451100|FINAL,3368.36,3368.36,3371.53,3371.53,3362.02,3362.02,true
2025.06.23 08:40:00,LONG,ASIA_LOW|20250623,SSRP|ASIA_LOW|20250623|1750667700,SSRP|ASIA_LOW|20250623|1750667700|FINAL,SSRP|ASIA_LOW|20250623|1750667700|FINAL,3353.21,3353.21,3346.91,3346.91,3365.81,3365.81,true
2025.06.23 08:45:00,LONG,ASIA_LOW|20250623,SSRP|ASIA_LOW|20250623|1750668000,SSRP|ASIA_LOW|20250623|1750668000|FINAL,SSRP|ASIA_LOW|20250623|1750668000|FINAL,3356.39,3356.39,3349.73,3349.73,3369.71,3369.71,true
2025.06.24 08:45:00,LONG,ASIA_LOW|20250624,SSRP|ASIA_LOW|20250624|1750754400,SSRP|ASIA_LOW|20250624|1750754400|FINAL,SSRP|ASIA_LOW|20250624|1750754400|FINAL,3333.48,3333.48,3329.71,3329.71,3341.01,3341.01,true
2025.06.25 10:45:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750848000,SSRP|ASIA_HIGH|20250625|1750848000|FINAL,SSRP|ASIA_HIGH|20250625|1750848000|FINAL,3333.93,3333.93,3337.21,3337.21,3327.36,3327.36,true
2025.06.25 10:50:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750848300,SSRP|ASIA_HIGH|20250625|1750848300|FINAL,SSRP|ASIA_HIGH|20250625|1750848300|FINAL,3331.47,3331.47,3337.22,3337.22,3319.98,3319.98,true
2025.06.25 15:50:00,LONG,ASIA_LOW|20250625,SSRP|ASIA_LOW|20250625|1750866000,SSRP|ASIA_LOW|20250625|1750866000|FINAL,SSRP|ASIA_LOW|20250625|1750866000|FINAL,3321.11,3321.11,3318.08,3318.08,3327.18,3327.18,true
2025.06.25 17:25:00,LONG,ASIA_LOW|20250625,SSRP|ASIA_LOW|20250625|1750870800,SSRP|ASIA_LOW|20250625|1750870800|FINAL,SSRP|ASIA_LOW|20250625|1750870800|FINAL,3321.79,3321.79,3312.20,3312.20,3340.97,3340.97,true
2025.06.25 17:30:00,LONG,ASIA_LOW|20250625,SSRP|ASIA_LOW|20250625|1750872300,SSRP|ASIA_LOW|20250625|1750872300|FINAL,SSRP|ASIA_LOW|20250625|1750872300|FINAL,3322.69,3322.69,3318.97,3318.97,3330.12,3330.12,true
2025.06.25 22:45:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750891200,SSRP|ASIA_HIGH|20250625|1750891200|FINAL,SSRP|ASIA_HIGH|20250625|1750891200|FINAL,3334.19,3334.19,3336.20,3336.20,3330.18,3330.18,true
2025.06.25 22:50:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750891500,SSRP|ASIA_HIGH|20250625|1750891500|FINAL,SSRP|ASIA_HIGH|20250625|1750891500|FINAL,3332.89,3332.89,3336.20,3336.20,3326.27,3326.27,true
2025.06.25 23:05:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750892400,SSRP|ASIA_HIGH|20250625|1750892400|FINAL,SSRP|ASIA_HIGH|20250625|1750892400|FINAL,3334.53,3334.53,3335.69,3335.69,3332.22,3332.22,true
2025.06.25 23:10:00,SHORT,ASIA_HIGH|20250625,SSRP|ASIA_HIGH|20250625|1750892700,SSRP|ASIA_HIGH|20250625|1750892700|FINAL,SSRP|ASIA_HIGH|20250625|1750892700|FINAL,3332.42,3332.42,3335.69,3335.69,3325.87,3325.87,true
2025.06.26 12:10:00,SHORT,ASIA_HIGH|20250626,SSRP|ASIA_HIGH|20250626|1750939500,SSRP|ASIA_HIGH|20250626|1750939500|FINAL,SSRP|ASIA_HIGH|20250626|1750939500|FINAL,3341.09,3341.09,3345.22,3345.22,3332.83,3332.83,true
2025.06.26 12:15:00,SHORT,ASIA_HIGH|20250626,SSRP|ASIA_HIGH|20250626|1750939800,SSRP|ASIA_HIGH|20250626|1750939800|FINAL,SSRP|ASIA_HIGH|20250626|1750939800|FINAL,3340.20,3340.20,3344.45,3344.45,3331.70,3331.70,true
2025.06.26 14:05:00,SHORT,ASIA_HIGH|20250626,SSRP|ASIA_HIGH|20250626|1750946400,SSRP|ASIA_HIGH|20250626|1750946400|FINAL,SSRP|ASIA_HIGH|20250626|1750946400|FINAL,3341.83,3341.83,3344.14,3344.14,3337.21,3337.21,true
2025.06.26 15:30:00,SHORT,ASIA_HIGH|20250626,SSRP|ASIA_HIGH|20250626|1750951500,SSRP|ASIA_HIGH|20250626|1750951500|FINAL,SSRP|ASIA_HIGH|20250626|1750951500|FINAL,3334.05,3334.05,3344.26,3344.26,3313.63,3313.63,true
2025.06.26 19:20:00,LONG,ASIA_LOW|20250626,SSRP|ASIA_LOW|20250626|1750965300,SSRP|ASIA_LOW|20250626|1750965300|FINAL,SSRP|ASIA_LOW|20250626|1750965300|FINAL,3329.84,3329.84,3325.52,3325.52,3338.49,3338.49,true
2025.06.26 19:25:00,LONG,ASIA_LOW|20250626,SSRP|ASIA_LOW|20250626|1750965600,SSRP|ASIA_LOW|20250626|1750965600|FINAL,SSRP|ASIA_LOW|20250626|1750965600|FINAL,3329.78,3329.78,3327.08,3327.08,3335.19,3335.19,true
2025.06.26 22:20:00,LONG,ASIA_LOW|20250626,SSRP|ASIA_LOW|20250626|1750976100,SSRP|ASIA_LOW|20250626|1750976100|FINAL,SSRP|ASIA_LOW|20250626|1750976100|FINAL,3329.62,3329.62,3328.28,3328.28,3332.30,3332.30,true
2025.06.26 22:25:00,LONG,ASIA_LOW|20250626,SSRP|ASIA_LOW|20250626|1750976400,SSRP|ASIA_LOW|20250626|1750976400|FINAL,SSRP|ASIA_LOW|20250626|1750976400|FINAL,3330.95,3330.95,3328.40,3328.40,3336.05,3336.05,true
2025.06.26 22:30:00,LONG,ASIA_LOW|20250626,SSRP|ASIA_LOW|20250626|1750976700,SSRP|ASIA_LOW|20250626|1750976700|FINAL,SSRP|ASIA_LOW|20250626|1750976700|FINAL,3330.73,3330.73,3328.99,3328.99,3334.21,3334.21,true
2025.06.27 08:15:00,LONG,ASIA_LOW|20250627,SSRP|ASIA_LOW|20250627|1751011800,SSRP|ASIA_LOW|20250627|1751011800|FINAL,SSRP|ASIA_LOW|20250627|1751011800|FINAL,3296.80,3296.80,3289.17,3289.17,3312.06,3312.06,true
2025.06.27 09:50:00,LONG,ASIA_LOW|20250627,SSRP|ASIA_LOW|20250627|1751017200,SSRP|ASIA_LOW|20250627|1751017200|FINAL,SSRP|ASIA_LOW|20250627|1751017200|FINAL,3291.51,3291.51,3286.66,3286.66,3301.22,3301.22,true
