variant,ticket,logical_position_id,entry_volume,exit_volume,volume_ok,weighted_exit_price,reported_exit_price,price_diff,price_ok,recomputed_r,reported_r,r_diff,r_ok,gross_money,commission,swap,net_money
D29_SR0,294,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776358200|1776358200,0.43,0.43,True,4786.26,4786.26,0.0,True,-1.0,-1.0,0.0,True,-263.16,-0.86,0.0,-264.02
D29_SR0,296,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776416400|1776416400,0.36,0.36,True,4784.67,4784.67,0.0,True,-1.0,-1.0,0.0,True,-258.12,-0.72,0.0,-258.84
D29_SR0,298,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776652200|1776652200,0.1,0.1,True,4787.05,4787.05,0.0,True,-0.032,-0.032000000000005545,0.0,True,-8.4,-0.2,0.0,-8.6
D29_SR0,300,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776657900|1776657900,0.56,0.56,True,4791.7,4791.7,0.0,True,-1.0,-1.0,0.0,True,-260.4,-1.12,0.0,-261.52
D29_SR0,302,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1776696000|1776696000,0.76,0.76,True,4787.57,4787.57,0.0,True,2.0,1.9999999999997355,0.0,True,522.88,-1.52,0.0,521.36
D29_SR0,304,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1776792600|1776792600,0.65,0.65,True,4759.24,4759.24,0.0,True,-1.0,-1.0,0.0,True,-262.6,-1.3,0.0,-263.9
D29_SR0,306,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778019300|1778019300,1.36,1.36,True,4559.88,4559.88,0.0,True,2.0,1.9999999999995288,0.0,True,524.96,-2.72,0.0,522.24
D29_SR0,308,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1778023500|1778023500,1.13,1.13,True,4560.06,4560.06,0.0,True,-1.0,-1.0,0.0,True,-263.29,-2.26,25.99,-239.56
D29_SR0,310,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778025000|1778025300,0.22,0.22,True,4582.12,4582.12,0.0,True,2.0,1.9999999999999214,0.0,True,508.64,-0.44,0.0,508.2
D29_SR0,312,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1778773200|1778773200,0.37,0.37,True,4697.44,4697.44,0.0,True,-0.80226,-0.8022598870056991,0.0,True,-210.16,-0.74,0.0,-210.9
D29_SR0,314,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1778771700|1778771700,0.26,0.26,True,4677.3,4677.3,0.0,True,2.0,1.9999999999998193,0.0,True,523.64,-0.52,0.0,523.12
D29_SR0,316,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1779467700|1779467700,0.44,0.44,True,4513.5,4513.5,0.0,True,-1.0,-1.0,0.0,True,-262.24,-0.88,0.0,-263.12
D29_SR0,318,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779480600|1779480900,0.33,0.33,True,4504.46,4504.46,0.0,True,2.0,2.0000000000001164,0.0,True,516.12,-0.66,0.0,515.46
D29_SR0,320,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779297300|1779297300,0.44,0.44,True,4506.15,4506.15,0.0,True,-1.0,-1.0,0.0,True,-260.48,-0.88,0.0,-261.36
D29_SR0,322,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1779871200|1779871200,0.13,0.13,True,4502.11,4502.11,0.0,True,-0.112599,-0.11259920634922882,0.0,True,-29.51,-0.26,0.0,-29.77
D29_SR0,324,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779996000|1779996000,0.6,0.6,True,4497.53,4497.53,0.0,True,1.04328,1.043280182232252,0.0,True,274.8,-1.2,13.8,287.4
D29_SR0,326,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780012500|1780012500,0.61,0.61,True,4493.23,4493.23,0.0,True,-1.0,-1.0,0.0,True,-262.3,-1.22,0.0,-263.52
D29_SR0,328,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780025700|1780026000,0.24,0.24,True,4497.3,4497.3,0.0,True,-0.380204,-0.3802035152636324,0.0,True,-98.64,-0.48,0.0,-99.12
D29_SR0,330,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1780314000|1780314000,0.5,0.5,True,4502.52,4502.52,0.0,True,-1.0,-1.0,0.0,True,-261.0,-1.0,0.0,-262.0
D29_SR0,332,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1780418100|1780418400,0.5,0.5,True,4501.62,4501.62,0.0,True,-1.0,-1.0,0.0,True,-260.5,-1.0,0.0,-261.5
D29_SR0,334,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1779987000|1779987600,0.68,0.68,True,4424.25,4424.25,0.0,True,2.0,1.9999999999997637,0.0,True,523.6,-1.36,0.0,522.24
D29_SR0,336,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781499600|1781499600,0.35,0.35,True,4331.21,4331.21,0.0,True,-1.0,-1.0,0.0,True,-263.55,-0.7,0.0,-264.25
D29_SR0,338,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781512800|1781512800,0.53,0.53,True,4309.38,4309.38,0.0,True,-1.0,-1.0,0.0,True,-259.7,-1.06,0.0,-260.76
D29_SR0,340,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781584500|1781584500,2.12,2.12,True,4312.92,4312.92,0.0,True,-1.0,-1.0,0.0,True,-262.88,-4.24,0.0,-267.12
D29_SR0,342,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781869800|1781870400,0.08,0.08,True,4169.22,4169.22,0.0,True,-0.333662,-0.3336617405582895,0.0,True,-81.28,-0.16,0.0,-81.44
D29_SR0,344,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781884200|1781884200,0.21,0.21,True,4181.59,4181.59,0.0,True,-1.0,-1.0,0.0,True,-259.77,-0.42,0.0,-260.19
D29_SR0,346,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1781892000|1781892000,0.96,0.96,True,4145.99,4145.99,0.0,True,2.0,1.999999999999667,0.0,True,524.16,-1.92,0.0,522.24
D29_SR0,348,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1781845500|1781845500,0.1,0.1,True,4184.36,4184.36,0.0,True,-0.638103,-0.6381025248661087,0.0,True,-166.8,-0.2,0.0,-167.0
D29_SR0,350,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782100200|1782100200,0.24,0.24,True,4195.01,4195.01,0.0,True,-1.0,-1.0,0.0,True,-255.6,-0.48,0.0,-256.08
D29_SR0,352,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782124200|1782124200,0.15,0.15,True,4192.2,4192.2,0.0,True,-1.0,-1.0,0.0,True,-246.75,-0.3,0.0,-247.05
D29_SR0,354,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1782843300|1782843300,0.17,0.17,True,4019.12,4019.12,0.0,True,-1.0,-1.0,0.0,True,-258.4,-0.34,0.0,-258.74
D29_SR0,356,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1782922500|1782922500,0.25,0.25,True,4039.63,4039.63,0.0,True,-1.0,-1.0,0.0,True,-254.5,-0.5,5.75,-249.25
D29_SR0,358,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1783575600|1783575600,0.22,0.22,True,4098.81,4098.81,0.0,True,2.0,1.99999999999996,0.0,True,500.28,-0.44,0.0,499.84
D29_SR0,360,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1783659900|1783659900,0.55,0.55,True,4113.56,4113.56,0.0,True,2.0,2.0,0.0,True,522.5,-1.1,0.0,521.4
D29_SR0,362,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1783667400|1783667400,0.51,0.51,True,4112.41,4112.41,0.0,True,-1.0,-1.0,0.0,True,-261.12,-1.02,0.0,-262.14
D29_SR0,364,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784142900|1784142900,0.32,0.32,True,4051.57,4051.57,0.0,True,2.0,2.0,0.0,True,509.44,-0.64,0.0,508.8
D29_SR0,366,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784147100|1784147100,0.2,0.2,True,4031.79,4031.79,0.0,True,0.695619,0.6956187548040236,0.0,True,181.0,-0.4,0.0,180.6
D29_SR0,368,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784178900|1784179200,0.34,0.34,True,4035.45,4035.45,0.0,True,0.48285,0.4828496042216213,0.0,True,124.44,-0.68,0.0,123.76
D29_SR0,370,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784179800|1784179800,3.26,3.26,True,4036.26,4036.26,0.0,True,-1.0,-1.0,0.0,True,-264.06,-6.52,0.0,-270.58
D29_SR0,372,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784196600|1784196600,0.79,0.79,True,4032.97,4032.97,0.0,True,2.0,2.0,0.0,True,522.98,-1.58,0.0,521.4
D29_SR0,374,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784198700|1784198700,0.46,0.46,True,4034.2,4034.2,0.0,True,-1.0,-1.0,0.0,True,-264.04,-0.92,0.0,-264.96
D29_SR0,376,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784204700|1784204700,1.7,1.7,True,4035.21,4035.21,0.0,True,2.0,1.9999999999997067,0.0,True,527.0,-3.4,0.0,523.6
D29_SR0,378,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1784209200|1784209200,0.16,0.16,True,4033.31,4033.31,0.0,True,-0.395639,-0.39563862928349014,0.0,True,-101.6,-0.32,0.0,-101.92
D29_SR0,380,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1784212800|1784212800,0.26,0.26,True,4013.23,4013.2300000000005,0.0,True,2.0,1.9999999999999547,0.0,True,522.08,-0.52,0.0,521.56
D29_P3,2,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741108200|1741108500,0.46,0.46,True,2913.57,2913.57,0.0,True,-1.0,-1.0,0.0,True,-249.78,-0.92,0.0,-250.7
D29_P3,4,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741168500|1741168500,0.72,0.72,True,2909.45,2909.45,0.0,True,2.0,2.0,0.0,True,495.36,-1.44,0.0,493.92
D29_P3,6,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741177200|1741177200,2.45,2.45,True,2913.82,2913.82,0.0,True,-1.0,-1.0,0.0,True,-249.9,-4.9,0.0,-254.8
D29_P3,8,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741189500|MSZZ|XAUUSD|5|0|-1|1741189200|1741189200,0.11,0.11,True,2917.24,2917.24,0.0,True,-1.0,-1.0,0.0,True,-231.11,-0.22,0.0,-231.33
D29_P3,10,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741194300|MSZZ|XAUUSD|5|0|1|1741192500|1741192500,0.22,0.22,True,2922.85,2922.8499999999995,0.0,True,0.438069,0.4380692167576942,0.0,True,105.82,-0.44,0.0,105.38
D29_P3,13,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741200900|1741200900,1.61,1.61,True,2921.38,2921.38,0.0,True,-1.0,-1.0,0.0,True,-249.55,-3.22,0.0,-252.77
D29_P3,12,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1741201200|MSZZ|XAUUSD|5|0|-1|1741200900|1741200900,0.34,0.34,True,2908.41,2908.41,0.0,True,2.0,1.999999999999937,0.0,True,490.96,-0.68,7.82,498.1
D29_P3,16,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741640400|1741640400,0.9,0.9,True,2899.69,2899.69,0.0,True,2.0,1.9999999999998364,0.0,True,500.4,-1.8,0.0,498.6
D29_P3,18,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741683300|MSZZ|XAUUSD|5|0|1|1741674000|1741674000,1.32,1.32,True,2895.93,2895.93,0.0,True,-1.0,-1.0,0.0,True,-250.8,-2.64,0.0,-253.44
D29_P3,20,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741686300|1741686300,0.77,0.77,True,2895.64,2895.64,0.0,True,-0.101538,-0.10153846153843915,0.0,True,-25.41,-1.54,0.0,-26.95
D29_P3,22,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741674000|1741674000,0.73,0.73,True,2899.05,2899.05,0.0,True,-1.0,-1.0,0.0,True,-248.93,-1.46,0.0,-250.39
D29_P3,23,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1741688700|MSZZ|XAUUSD|5|0|1|1741687200|1741687200,1.21,1.21,True,2902.11,2902.11,0.0,True,2.0,2.0000000000002207,0.0,True,498.52,-2.42,0.0,496.1
D29_P3,26,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1741690500|1741690800,0.53,0.53,True,2900.72,2900.72,0.0,True,-0.408511,-0.40851063829780687,0.0,True,-101.76,-1.06,0.0,-102.82
D29_P3,28,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741691400|1741691400,0.93,0.93,True,2898.02,2898.02,0.0,True,-1.0,-1.0,0.0,True,-251.1,-1.86,0.0,-252.96
D29_P3,30,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1741368000|1741368000,0.84,0.84,True,2930.22,2930.22,0.0,True,2.0,1.9999999999998463,0.0,True,497.28,-1.68,0.0,495.6
D29_P3,33,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742583900|1742583900,2.99,2.99,True,3013.35,3013.3500000000004,0.0,True,2.0,2.0000000000005413,0.0,True,502.32,-5.98,0.0,496.34
D29_P3,32,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1742586300|MSZZ|XAUUSD|5|0|1|1742583900|1742583900,0.6,0.6,True,3022.39,3022.39,0.0,True,2.0,1.9999999999998899,0.0,True,495.6,-1.2,0.0,494.4
D29_P3,36,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742898000|1742898000,1.41,1.41,True,3017.28,3017.28,0.0,True,2.0,2.0000000000005054,0.0,True,507.6,-2.82,0.0,504.78
D29_P3,38,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742901600|1742901600,1.12,1.12,True,3018.7,3018.7,0.0,True,-1.0,-1.0,0.0,True,-254.24,-2.24,0.0,-256.48
D29_P3,40,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1742919000|1742919300,1.37,1.37,True,3021.08,3021.08,0.0,True,2.0,2.000000000000246,0.0,True,506.9,-2.74,0.0,504.16
D29_P3,42,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742926200|1742926200,0.41,0.41,True,3018.04,3018.04,0.0,True,-1.0,-1.0,0.0,True,-252.97,-0.82,0.0,-253.79
D29_P3,44,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1742987400|1742987400,0.91,0.91,True,3026.88,3026.88,0.0,True,-1.0,-1.0,0.0,True,-254.8,-1.82,0.0,-256.62
D29_P3,47,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1743081900|1743081900,1.4,1.4,True,3054.68,3054.68,0.0,True,-1.0,-1.0,0.0,True,-253.4,-2.8,0.0,-256.2
D29_P3,46,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1743083100|MSZZ|XAUUSD|5|0|1|1743081900|1743081900,0.29,0.29,True,3045.75,3045.75,0.0,True,-1.0,-1.0,0.0,True,-250.85,-0.58,0.0,-251.43
D29_P3,49,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1743081300|1743081300,0.59,0.59,True,3041.54,3041.54,0.0,True,2.0,1.9999999999998928,0.0,True,500.32,-1.18,0.0,499.14
D29_P3,52,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743095100|MSZZ|XAUUSD|5|0|-1|1743091800|1743091800,0.33,0.33,True,3050.81,3050.81,0.0,True,-1.0,-1.0,0.0,True,-253.77,-0.66,0.0,-254.43
D29_P3,54,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1743091800|1743091800,0.27,0.27,True,3068.25,3068.25,0.0,True,2.0,2.0,0.0,True,499.5,-0.54,-12.42,486.54
D29_P3,56,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1743781800|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900,0.05,0.05,True,2981.4,2981.4,0.0,True,2.0,2.00000000000001,0.0,True,444.9,-0.1,3.45,448.25
D29_P3,58,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1744008300|MSZZ|XAUUSD|5|0|-1|1743780900|1743780900,0.02,0.02,True,3096.33,3096.33,0.0,True,-0.805518,-0.8055176754431975,0.0,True,-153.58,-0.04,1.38,-152.24
D29_P3,60,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744255500|MSZZ|XAUUSD|5|0|1|1744255200|1744255200,0.17,0.17,True,3081.36,3081.36,0.0,True,-1.0,-1.0,0.0,True,-254.49,-0.34,0.0,-254.83
D29_P3,61,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1744255200|1744255200,0.35,0.35,True,3078.66,3078.66,0.0,True,2.0,2.000000000000125,0.0,True,511.0,-0.7,0.0,510.3
D29_P3,65,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1744262400|MSZZ|XAUUSD|5|0|1|1744261800|1744261800,0.07,0.07,True,3185.17,3185.17,0.0,True,2.0,1.9999999999999745,0.0,True,498.12,-0.14,-3.22,494.76
D29_P3,68,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745365800|MSZZ|XAUUSD|5|0|1|1744742100|1744742400,0.01,0.01,True,3323.12,3323.12,0.0,True,-0.357333,-0.3573330106485965,0.0,True,-59.06,-0.02,-0.92,-60.0
D29_P3,70,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745476200|MSZZ|XAUUSD|5|0|-1|1744759200|1744759500,0.05,0.05,True,3326.65,3326.65,0.0,True,-0.079702,-0.07970196432603754,0.0,True,-17.65,-0.1,0.0,-17.75
D29_P3,72,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745516400|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,0.58,0.58,True,3322.58,3322.58,0.0,True,-0.916667,-0.9166666666666923,0.0,True,-236.06,-1.16,0.0,-237.22
D29_P3,74,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745517600|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600,0.11,0.11,True,3325.35,3325.35,0.0,True,-0.125624,-0.12562358276643804,0.0,True,-30.47,-0.22,0.0,-30.69
D29_P3,76,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745517900|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,0.81,0.81,True,3322.21,3322.2099999999996,0.0,True,-1.0,-1.0000000000001448,0.0,True,-254.34,-1.62,0.0,-255.96
D29_P3,78,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745518500|MSZZ|XAUUSD|5|0|-1|1745511600|1745511600,0.1,0.1,True,3324.19,3324.19,0.0,True,-0.139006,-0.13900589721988835,0.0,True,-33.0,-0.2,0.0,-33.2
D29_P3,80,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745519100|MSZZ|XAUUSD|5|0|1|1745502900|1745502900,1.29,1.29,True,3328.15,3328.15,0.0,True,2.0,2.0,0.0,True,510.84,-2.58,0.0,508.26
D29_P3,82,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1745472900|1745472900,1.18,1.18,True,3343.45,3343.45,0.0,True,2.0,1.9999999999997904,0.0,True,512.12,-2.36,0.0,509.76
D29_P3,85,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1745550300|1745550300,1.09,1.09,True,3358.17,3358.17,0.0,True,-1.0,-1.0,0.0,True,-257.24,-2.18,0.0,-259.42
D29_P3,84,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1745544300|MSZZ|XAUUSD|5|0|1|1745542800|1745542800,0.08,0.08,True,3344.22,3344.22,0.0,True,-0.641333,-0.6413333333333412,0.0,True,-153.92,-0.16,0.0,-154.08
D29_P3,87,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1745553900|1745553900,0.22,0.22,True,3329.51,3329.51,0.0,True,2.0,1.9999999999999594,0.0,True,493.24,-0.44,0.0,492.8
D29_P3,90,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1745616900|MSZZ|XAUUSD|5|0|-1|1745554800|1745554800,0.04,0.04,True,3347.01,3347.01,0.0,True,-1.0,-1.0,0.0,True,-222.88,-0.08,2.76,-220.2
D29_P3,92,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1746038400|1746038400,0.5,0.5,True,3299.02,3299.02,0.0,True,-1.0,-1.0,0.0,True,-258.0,-1.0,0.0,-259.0
D29_P3,94,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1746201600|MSZZ|XAUUSD|5|0|-1|1746053700|1746053700,0.03,0.03,True,3302.25,3302.25,0.0,True,-0.835802,-0.8358015815959735,0.0,True,-174.39,-0.06,2.07,-172.38
D29_P3,96,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1746447900|MSZZ|XAUUSD|5|0|1|1746447600|1746447600,0.13,0.13,True,3340.51,3340.51,0.0,True,2.0,2.0,0.0,True,497.38,-0.26,-5.98,491.14
D29_P3,98,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1747021200|1747021200,0.5,0.5,True,3272.19,3272.19,0.0,True,-1.0,-1.0,0.0,True,-257.0,-1.0,0.0,-258.0
D29_P3,100,MSZZC1|6:XAUUSD|1:5|2:-1|1:4|39:MSZZ|XAUUSD|5|0|1|1746417600|1746417600,0.25,0.25,True,3226.46,3226.46,0.0,True,2.0,2.0000000000000453,0.0,True,500.5,-0.5,0.0,500.0
D29_P3,102,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1747045500|MSZZ|XAUUSD|5|0|-1|1747045200|1747045200,0.11,0.11,True,3253.36,3253.36,0.0,True,-1.0,-1.0,0.0,True,-243.98,-0.22,2.53,-241.67
D29_P3,104,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1747668000|1747668000,0.37,0.37,True,3234.47,3234.47,0.0,True,-1.0,-1.0,0.0,True,-258.26,-0.74,0.0,-259.0
D29_P3,106,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1747760400|MSZZ|XAUUSD|5|0|1|1747760100|1747760100,0.12,0.12,True,3312.42,3312.4200000000005,0.0,True,2.0,2.000000000000022,0.0,True,496.08,-0.24,-5.52,490.32
D29_P3,108,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748413200|MSZZ|XAUUSD|5|0|-1|1748412900|1748412900,0.06,0.06,True,3320.81,3320.81,0.0,True,-0.6073,-0.6073003429691295,0.0,True,-148.74,-0.12,0.0,-148.86
D29_P3,109,MSZZC1|6:XAUUSD|1:5|1:1|1:4|40:MSZZ|XAUUSD|5|0|-1|1748412900|1748412900,0.2,0.2,True,3296.04,3296.0400000000004,0.0,True,-1.0,-0.9999999999999646,0.0,True,-256.8,-0.4,0.0,-257.2
D29_P3,111,MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1748450100|MSZZ|XAUUSD|5|0|-1|1748448900|1748448900,0.07,0.07,True,3326.39,3326.39,0.0,True,-0.683908,-0.6839080459770027,0.0,True,-158.27,-0.14,1.61,-156.8
D29_P3,114,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748545200|MSZZ|XAUUSD|5|0|1|1748275200|1748275200,0.25,0.25,True,3316.09,3316.09,0.0,True,-1.0,-1.0,0.0,True,-257.5,-0.5,0.0,-258.0
D29_P3,116,MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1748578500|MSZZ|XAUUSD|5|0|1|1748540700|1748540700,0.24,0.24,True,3309.59,3309.59,0.0,True,-1.0,-1.0,0.0,True,-250.32,-0.48,0.0,-250.8
