cluster_id;strategy_id;symbol;timeframe;direction;signal_time;fill_time;close_time;entry;stop;target;exit;exit_reason;r_result;mfe_r;mae_r;bars_held;session
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1770951600|MSZZ|XAUUSD|5|0|1|1770948300|1770948300;1010;XAUUSD;PERIOD_M5;LONG;2026.02.13 03:00:00;2026.02.13 03:05:00;2026.02.13 03:24:58;4957.51000000;4948.46000000;4975.61000000;4975.61000000;TP;2.0000;2.4055;-0.4575;3;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1771203600|MSZZ|XAUUSD|5|0|-1|1770934800|1770934800;1010;XAUUSD;PERIOD_M5;SHORT;2026.02.16 01:00:00;2026.02.16 01:05:00;2026.02.17 02:59:58;5015.17000000;5051.93000000;4941.65000000;4941.65000000;TP;2.0000;2.2582;-0.4750;310;Asian
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1771526700|MSZZ|XAUUSD|5|0|-1|1770912000|1770912000;1010;XAUUSD;PERIOD_M5;SHORT;2026.02.19 18:45:00;2026.02.19 18:50:00;2026.02.20 08:24:58;5003.94000000;5022.49000000;4966.84000000;5022.49000000;SL;-1.0000;1.5353;-1.0286;162;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1771611000|MSZZ|XAUUSD|5|0|1|1771605000|1771605000;1010;XAUUSD;PERIOD_M5;LONG;2026.02.20 18:10:00;2026.02.20 18:15:00;2026.02.23 01:09:57;5054.85000000;5015.52000000;5133.51000000;5133.51000000;TP;2.0000;2.1909;-0.2421;658;NewYork
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1772032800|MSZZ|XAUUSD|5|0|1|1771426500|1771426500;1010;XAUUSD;PERIOD_M5;LONG;2026.02.25 15:20:00;2026.02.25 15:25:00;2026.03.03 13:30:00;5191.35000000;5054.27000000;5465.51000000;5126.68000000;OTHER;-0.4718;1.6625;-0.8611;1705;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772544300|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1010;XAUUSD;PERIOD_M5;SHORT;2026.03.03 13:25:00;2026.03.03 13:30:00;2026.03.03 14:14:58;5126.68000000;5180.54000000;5018.96000000;5180.54000000;SL;-1.0000;0.9909;-1.2323;8;London
MSZZC1|6:XAUUSD|1:5|1:1|1:1|66:BO|XAUUSD|5|0|L|1772549700|MSZZ|XAUUSD|5|0|1|1772200500|1772200500;1010;XAUUSD;PERIOD_M5;LONG;2026.03.03 14:55:00;2026.03.03 15:00:00;2026.03.03 15:09:58;5224.46000000;5159.75000000;5353.88000000;5159.75000000;SL;-1.0000;-0.0017;-1.1745;1;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772550300|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1010;XAUUSD;PERIOD_M5;SHORT;2026.03.03 15:05:00;2026.03.03 15:10:00;2026.03.03 15:24:57;5152.56000000;5180.54000000;5096.60000000;5180.54000000;SL;-1.0000;0.2144;-1.1401;2;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772552100|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1010;XAUUSD;PERIOD_M5;SHORT;2026.03.03 15:35:00;2026.03.03 15:40:00;2026.03.03 16:39:57;5158.07000000;5180.54000000;5113.13000000;5113.13000000;TP;2.0000;2.4695;-0.7895;11;London
MSZZC1|6:XAUUSD|1:5|2:-1|1:1|67:BO|XAUUSD|5|0|S|1772594700|MSZZ|XAUUSD|5|0|-1|1772543100|1772543100;1010;XAUUSD;PERIOD_M5;SHORT;2026.03.04 03:25:00;2026.03.04 03:30:00;2026.03.04 04:09:58;5146.27000000;5180.54000000;5077.73000000;5180.54000000;SL;-1.0000;0.1077;-1.1237;7;Asian
